@relation gene-weka.filters.unsupervised.attribute.Remove-R4

@attribute gene_id string
@attribute cond_id string
@attribute level {0,1}

@data
YBR214W,'Heat Shock 10 minutes hs-1',1
YBR214W,'Heat Shock 15 minutes hs-1',1
YBR214W,'Heat Shock 20 minutes hs-1',1
YBR214W,'Heat Shock 30 minutes hs-1',1
YBR214W,'YPD stationary phase 28 d ypd-1',1
YBR214W,'YPD stationary phase 7 d ypd-1',1
YBR214W,'diauxic shift timecourse 18.5 h',1
YBR214W,'diauxic shift timecourse 20.5 h',1
YBR214W,'heat shock 17 to 37, 20 minutes',1
YBR214W,'heat shock 21 to 37, 20 minutes',1
YBR214W,'heat shock 25 to 37, 20 minutes',1
YBR230C,'1 mM Menadione (20 min) redo',1
YBR230C,'1.5 mM diamide (10 min)',1
YBR230C,'1.5 mM diamide (20 min)',1
YBR230C,'1.5 mM diamide (30 min)',1
YBR230C,'1.5 mM diamide (40 min)',1
YBR230C,'1.5 mM diamide (50 min)',1
YBR230C,'1M sorbitol - 30 min',1
YBR230C,'2.5mM DTT 120 min dtt-1',1
YBR230C,'2.5mM DTT 180 min dtt-1',1
YBR230C,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',1
YBR230C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',1
YBR230C,'29C to 33C - 15 minutes',1
YBR230C,'29C to 33C - 5 minutes',1
YBR230C,'DBY7286 + 0.3 mM H2O2 (20 min)',1
YBR230C,'DBY7286 37degree heat - 20 min',1
YBR230C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',1
YBR230C,'DBYyap1 + 0.32 mM H2O2 (20 min)',1
YBR230C,'DBYyap1 + 37degree heat (repeat)',1
YBR230C,'DBYyap1- + 0.3 mM H2O2 (20 min)',1
YBR230C,'DBYyap1- 37degree heat - 20 min (redo)',1
YBR230C,'Heat Shock 000 minutes hs-2',0
YBR230C,'Heat Shock 015 minutes hs-2',1
YBR230C,'Heat Shock 05 minutes hs-1',1
YBR230C,'Heat Shock 10 minutes hs-1',1
YBR230C,'Heat Shock 15 minutes hs-1',1
YBR230C,'Heat Shock 20 minutes hs-1',1
YBR230C,'Heat Shock 30 minutes hs-1',1
YBR230C,'Heat Shock 40 minutes hs-1',1
YBR230C,'Hypo-osmotic shock - 30 min',0
YBR230C,'Nitrogen Depletion 1 d',1
YBR230C,'Nitrogen Depletion 12 h',1
YBR230C,'Nitrogen Depletion 2 d',1
YBR230C,'Nitrogen Depletion 3 d',1
YBR230C,'Nitrogen Depletion 30 min.',1
YBR230C,'Nitrogen Depletion 5 d',1
YBR230C,'Nitrogen Depletion 8 h',1
YBR230C,'YP ethanol vs reference pool car-2',1
YBR230C,'YP fructose vs reference pool car-2',0
YBR230C,'YP glucose vs reference pool car-2',0
YBR230C,'YP raffinose vs reference pool car-2',1
YBR230C,'YPD 1 d ypd-2',1
YBR230C,'YPD 10 h ypd-2',1
YBR230C,'YPD 12 h ypd-2',1
YBR230C,'YPD 2 d ypd-2',1
YBR230C,'YPD 3 d ypd-2',1
YBR230C,'YPD 5 d ypd-2',1
YBR230C,'YPD 6 h ypd-2',1
YBR230C,'YPD 8 h ypd-2',1
YBR230C,'YPD stationary phase 1 d ypd-1',1
YBR230C,'YPD stationary phase 12 h ypd-1',1
YBR230C,'YPD stationary phase 13 d ypd-1',1
YBR230C,'YPD stationary phase 2 d ypd-1',1
YBR230C,'YPD stationary phase 22 d ypd-1',1
YBR230C,'YPD stationary phase 28 d ypd-1',1
YBR230C,'YPD stationary phase 3 d ypd-1',1
YBR230C,'YPD stationary phase 5 d ypd-1',1
YBR230C,'YPD stationary phase 7 d ypd-1',1
YBR230C,'YPD stationary phase 8 h ypd-1',1
YBR230C,'aa starv 0.5 h',1
YBR230C,'constant 0.32 mM H2O2 (20 min) redo',1
YBR230C,'constant 0.32 mM H2O2 (30 min) redo',1
YBR230C,'constant 0.32 mM H2O2 (50 min) redo',1
YBR230C,'diauxic shift timecourse 20.5 h',1
YBR230C,'dtt 240 min dtt-2',1
YBR230C,'ethanol vs. reference pool car-1',1
YBR230C,'glucose vs. reference pool car-1',0
YBR230C,'heat shock 17 to 37, 20 minutes',1
YBR230C,'heat shock 21 to 37, 20 minutes',1
YBR230C,'heat shock 25 to 37, 20 minutes',1
YBR230C,'heat shock 29 to 37, 20 minutes',1
YBR230C,'heat shock 33 to 37, 20 minutes',1
YBR230C,'mannose vs. reference pool car-1',0
YBR230C,'sucrose vs. reference pool car-1',0
YBR238C,'1.5 mM diamide (10 min)',0
YBR238C,'1.5 mM diamide (20 min)',0
YBR238C,'1.5 mM diamide (30 min)',0
YBR238C,'1.5 mM diamide (40 min)',0
YBR238C,'1.5 mM diamide (50 min)',0
YBR238C,'17 deg growth ct-1',1
YBR238C,'1M sorbitol - 15 min',0
YBR238C,'29C to 33C - 15 minutes',0
YBR238C,'37C to 25C shock - 60 min',0
YBR238C,'DBYmsn2-4- 37degree heat - 20 min',0
YBR238C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YBR238C,'DBYmsn2/4 (real strain) + 37degrees (20 min)',0
YBR238C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YBR238C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YBR238C,'Heat Shock 015 minutes hs-2',0
YBR238C,'Heat Shock 030inutes hs-2',0
YBR238C,'Heat Shock 10 minutes hs-1',0
YBR238C,'Heat Shock 15 minutes hs-1',0
YBR238C,'Heat Shock 20 minutes hs-1',0
YBR238C,'Heat Shock 30 minutes hs-1',0
YBR238C,'Heat Shock 40 minutes hs-1',0
YBR238C,'Heat Shock 60 minutes hs-1',0
YBR238C,'Heat Shock 80 minutes hs-1',0
YBR238C,'Nitrogen Depletion 1 d',0
YBR238C,'Nitrogen Depletion 1 h',0
YBR238C,'Nitrogen Depletion 12 h',0
YBR238C,'Nitrogen Depletion 2 d',0
YBR238C,'Nitrogen Depletion 2 h',0
YBR238C,'Nitrogen Depletion 3 d',0
YBR238C,'Nitrogen Depletion 30 min.',0
YBR238C,'Nitrogen Depletion 5 d',0
YBR238C,'Nitrogen Depletion 8 h',0
YBR238C,'YPD 1 d ypd-2',0
YBR238C,'YPD 10 h ypd-2',0
YBR238C,'YPD 12 h ypd-2',0
YBR238C,'YPD 2 d ypd-2',0
YBR238C,'YPD 3 d ypd-2',0
YBR238C,'YPD 4 h ypd-2',0
YBR238C,'YPD 6 h ypd-2',0
YBR238C,'YPD 8 h ypd-2',0
YBR238C,'YPD stationary phase 1 d ypd-1',0
YBR238C,'YPD stationary phase 12 h ypd-1',0
YBR238C,'YPD stationary phase 2 d ypd-1',0
YBR238C,'YPD stationary phase 22 d ypd-1',0
YBR238C,'YPD stationary phase 28 d ypd-1',0
YBR238C,'YPD stationary phase 3 d ypd-1',0
YBR238C,'YPD stationary phase 5 d ypd-1',0
YBR238C,'YPD stationary phase 7 d ypd-1',0
YBR238C,'aa starv 4 h',0
YBR238C,'constant 0.32 mM H2O2 (10 min) redo',0
YBR238C,'constant 0.32 mM H2O2 (20 min) redo',0
YBR238C,'constant 0.32 mM H2O2 (30 min) redo',0
YBR238C,'diauxic shift timecourse 18.5 h',0
YBR238C,'diauxic shift timecourse 20.5 h',0
YBR238C,'heat shock 17 to 37, 20 minutes',0
YBR238C,'heat shock 25 to 37, 20 minutes',0
YBR238C,'heat shock 29 to 37, 20 minutes',0
YBR238C,'mannose vs. reference pool car-1',1
YBR244W,'1 mM Menadione (10 min)redo',1
YBR244W,'1 mM Menadione (105 min) redo',1
YBR244W,'1 mM Menadione (120 min)redo',1
YBR244W,'1 mM Menadione (160 min) redo',1
YBR244W,'1 mM Menadione (20 min) redo',1
YBR244W,'1 mM Menadione (30 min) redo',1
YBR244W,'1 mM Menadione (80 min) redo',1
YBR244W,'1.5 mM diamide (10 min)',1
YBR244W,'1.5 mM diamide (20 min)',1
YBR244W,'1.5 mM diamide (30 min)',1
YBR244W,'1.5 mM diamide (40 min)',1
YBR244W,'1.5 mM diamide (5 min)',1
YBR244W,'1.5 mM diamide (50 min)',1
YBR244W,'1.5 mM diamide (60 min)',1
YBR244W,'2.5mM DTT 030 min dtt-1',1
YBR244W,'2.5mM DTT 045 min dtt-1',1
YBR244W,'2.5mM DTT 060 min dtt-1',1
YBR244W,'2.5mM DTT 090 min dtt-1',1
YBR244W,'37C to 25C shock - 30 min',1
YBR244W,'37C to 25C shock - 45 min',1
YBR244W,'37C to 25C shock - 60 min',1
YBR244W,'DBY7286 + 0.3 mM H2O2 (20 min)',1
YBR244W,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',1
YBR244W,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',1
YBR244W,'Heat Shock 15 minutes hs-1',0
YBR244W,'Heat Shock 20 minutes hs-1',0
YBR244W,'Heat Shock 30 minutes hs-1',0
YBR244W,'Heat Shock 40 minutes hs-1',0
YBR244W,'Heat Shock 60 minutes hs-1',0
YBR244W,'Heat Shock 80 minutes hs-1',0
YBR244W,'YPD 1 d ypd-2',0
YBR244W,'YPD 10 h ypd-2',0
YBR244W,'YPD 12 h ypd-2',0
YBR244W,'YPD 2 d ypd-2',0
YBR244W,'YPD 3 d ypd-2',0
YBR244W,'YPD 5 d ypd-2',0
YBR244W,'YPD 6 h ypd-2',0
YBR244W,'YPD 8 h ypd-2',0
YBR244W,'YPD stationary phase 1 d ypd-1',0
YBR244W,'YPD stationary phase 12 h ypd-1',0
YBR244W,'YPD stationary phase 2 d ypd-1',0
YBR244W,'YPD stationary phase 28 d ypd-1',1
YBR244W,'YPD stationary phase 3 d ypd-1',0
YBR244W,'YPD stationary phase 5 d ypd-1',0
YBR244W,'YPD stationary phase 7 d ypd-1',0
YBR244W,'constant 0.32 mM H2O2 (10 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (100 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (120 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (160 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (20 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (30 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (40 min) rescan',1
YBR244W,'constant 0.32 mM H2O2 (50 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (60 min) redo',1
YBR244W,'constant 0.32 mM H2O2 (80 min) redo',1
YBR244W,'ethanol vs. reference pool car-1',0
YBR244W,'heat shock 21 to 37, 20 minutes',1
YBR246W,'YPD 12 h ypd-2',0
YBR246W,'YPD 3 d ypd-2',0
YBR246W,'YPD 5 d ypd-2',0
YBR246W,'YPD stationary phase 13 d ypd-1',0
YBR246W,'YPD stationary phase 22 d ypd-1',0
YBR246W,'YPD stationary phase 28 d ypd-1',0
YBR246W,'YPD stationary phase 5 d ypd-1',0
YBR246W,'YPD stationary phase 7 d ypd-1',0
YBR247C,'1.5 mM diamide (10 min)',0
YBR247C,'1.5 mM diamide (20 min)',0
YBR247C,'1.5 mM diamide (30 min)',0
YBR247C,'1.5 mM diamide (40 min)',0
YBR247C,'1.5 mM diamide (50 min)',0
YBR247C,'1M sorbitol - 15 min',0
YBR247C,'2.5mM DTT 090 min dtt-1',0
YBR247C,'2.5mM DTT 120 min dtt-1',0
YBR247C,'2.5mM DTT 180 min dtt-1',0
YBR247C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YBR247C,'29C to 33C - 15 minutes',0
YBR247C,'29C to 33C - 5 minutes',0
YBR247C,'DBYmsn2-4- 37degree heat - 20 min',0
YBR247C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YBR247C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YBR247C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YBR247C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YBR247C,'Heat Shock 015 minutes hs-2',0
YBR247C,'Heat Shock 030inutes hs-2',0
YBR247C,'Heat Shock 05 minutes hs-1',0
YBR247C,'Heat Shock 10 minutes hs-1',0
YBR247C,'Heat Shock 15 minutes hs-1',0
YBR247C,'Heat Shock 20 minutes hs-1',0
YBR247C,'Heat Shock 30 minutes hs-1',0
YBR247C,'Heat Shock 40 minutes hs-1',0
YBR247C,'Nitrogen Depletion 1 h',0
YBR247C,'Nitrogen Depletion 30 min.',0
YBR247C,'Nitrogen Depletion 8 h',0
YBR247C,'YPD 1 d ypd-2',0
YBR247C,'YPD 10 h ypd-2',0
YBR247C,'YPD 12 h ypd-2',0
YBR247C,'YPD 3 d ypd-2',0
YBR247C,'YPD 5 d ypd-2',0
YBR247C,'YPD 6 h ypd-2',0
YBR247C,'YPD 8 h ypd-2',0
YBR247C,'YPD stationary phase 1 d ypd-1',0
YBR247C,'YPD stationary phase 12 h ypd-1',0
YBR247C,'YPD stationary phase 13 d ypd-1',0
YBR247C,'YPD stationary phase 2 d ypd-1',0
YBR247C,'YPD stationary phase 22 d ypd-1',0
YBR247C,'YPD stationary phase 28 d ypd-1',0
YBR247C,'YPD stationary phase 3 d ypd-1',0
YBR247C,'YPD stationary phase 5 d ypd-1',0
YBR247C,'YPD stationary phase 7 d ypd-1',0
YBR247C,'YPD stationary phase 8 h ypd-1',0
YBR247C,'aa starv 0.5 h',0
YBR247C,'constant 0.32 mM H2O2 (10 min) redo',0
YBR247C,'constant 0.32 mM H2O2 (20 min) redo',0
YBR247C,'constant 0.32 mM H2O2 (30 min) redo',0
YBR247C,'constant 0.32 mM H2O2 (40 min) rescan',0
YBR247C,'diauxic shift timecourse 18.5 h',0
YBR247C,'diauxic shift timecourse 20.5 h',0
YBR247C,'dtt 120 min dtt-2',0
YBR247C,'dtt 240 min dtt-2',0
YBR247C,'heat shock 17 to 37, 20 minutes',0
YBR247C,'heat shock 21 to 37, 20 minutes',0
YBR247C,'heat shock 25 to 37, 20 minutes',0
YBR247C,'heat shock 29 to 37, 20 minutes',0
YBR247C,'heat shock 33 to 37, 20 minutes',0
YBR248C,'2.5mM DTT 120 min dtt-1',0
YBR248C,'Nitrogen Depletion 1 h',1
YBR248C,'Nitrogen Depletion 2 h',1
YBR248C,'Nitrogen Depletion 4 h',1
YBR248C,'YPD 1 d ypd-2',0
YBR248C,'YPD 10 h ypd-2',0
YBR248C,'YPD 12 h ypd-2',0
YBR248C,'YPD 2 d ypd-2',0
YBR248C,'YPD 3 d ypd-2',0
YBR248C,'YPD 5 d ypd-2',0
YBR248C,'YPD 6 h ypd-2',0
YBR248C,'YPD 8 h ypd-2',0
YBR248C,'YPD stationary phase 12 h ypd-1',0
YBR248C,'YPD stationary phase 28 d ypd-1',0
YBR248C,'YPD stationary phase 7 d ypd-1',0
YBR248C,'aa starv 1 h',1
YBR248C,'diauxic shift timecourse 20.5 h',0
YBR249C,'1.5 mM diamide (30 min)',0
YBR249C,'1.5 mM diamide (40 min)',0
YBR249C,'37C to 25C shock - 15 min',1
YBR249C,'37C to 25C shock - 30 min',1
YBR249C,'37C to 25C shock - 45 min',1
YBR249C,'37C to 25C shock - 60 min',1
YBR249C,'37C to 25C shock - 90 min',1
YBR249C,'DBY7286 37degree heat - 20 min',0
YBR249C,'DBYmsn2-4- 37degree heat - 20 min',0
YBR249C,'DBYyap1 + 37degree heat (repeat)',0
YBR249C,'DBYyap1- 37degree heat - 20 min (redo)',0
YBR249C,'Heat Shock 030inutes hs-2',0
YBR249C,'Heat Shock 15 minutes hs-1',0
YBR249C,'Heat Shock 20 minutes hs-1',0
YBR249C,'Heat Shock 30 minutes hs-1',0
YBR249C,'Heat Shock 40 minutes hs-1',0
YBR249C,'Nitrogen Depletion 1 d',0
YBR249C,'Nitrogen Depletion 12 h',0
YBR249C,'Nitrogen Depletion 2 d',0
YBR249C,'Nitrogen Depletion 3 d',0
YBR249C,'Nitrogen Depletion 5 d',0
YBR249C,'Nitrogen Depletion 8 h',0
YBR249C,'YPD 3 d ypd-2',0
YBR249C,'YPD 5 d ypd-2',0
YBR249C,'YPD 6 h ypd-2',0
YBR249C,'YPD stationary phase 12 h ypd-1',0
YBR249C,'YPD stationary phase 13 d ypd-1',0
YBR249C,'YPD stationary phase 22 d ypd-1',0
YBR249C,'YPD stationary phase 28 d ypd-1',0
YBR249C,'YPD stationary phase 3 d ypd-1',0
YBR249C,'YPD stationary phase 5 d ypd-1',0
YBR249C,'YPD stationary phase 7 d ypd-1',0
YBR249C,'diauxic shift timecourse 18.5 h',0
YBR249C,'diauxic shift timecourse 20.5 h',0
YBR249C,'heat shock 17 to 37, 20 minutes',0
YBR249C,'heat shock 21 to 37, 20 minutes',0
YBR249C,'heat shock 25 to 37, 20 minutes',0
YBR249C,'heat shock 29 to 37, 20 minutes',0
YBR252W,'1 mM Menadione (120 min)redo',0
YBR252W,'1 mM Menadione (20 min) redo',0
YBR252W,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YBR252W,'Heat Shock 15 minutes hs-1',0
YBR252W,'Heat Shock 20 minutes hs-1',0
YBR252W,'Heat Shock 30 minutes hs-1',0
YBR252W,'Nitrogen Depletion 1 d',0
YBR252W,'Nitrogen Depletion 12 h',0
YBR252W,'Nitrogen Depletion 2 d',0
YBR252W,'Nitrogen Depletion 3 d',0
YBR252W,'Nitrogen Depletion 5 d',0
YBR252W,'YPD 1 d ypd-2',0
YBR252W,'YPD 10 h ypd-2',0
YBR252W,'YPD 12 h ypd-2',0
YBR252W,'YPD 2 d ypd-2',0
YBR252W,'YPD 3 d ypd-2',0
YBR252W,'YPD 5 d ypd-2',0
YBR252W,'YPD 6 h ypd-2',0
YBR252W,'YPD 8 h ypd-2',0
YBR252W,'aa starv 0.5 h',0
YBR252W,'constant 0.32 mM H2O2 (40 min) rescan',0
YBR252W,'ethanol vs. reference pool car-1',0
YBR252W,'heat shock 21 to 37, 20 minutes',0
YBR252W,'heat shock 25 to 37, 20 minutes',0
YBR266C,'1.5 mM diamide (10 min)',0
YBR266C,'1.5 mM diamide (20 min)',0
YBR266C,'1.5 mM diamide (30 min)',0
YBR266C,'1.5 mM diamide (40 min)',0
YBR266C,'1.5 mM diamide (5 min)',0
YBR266C,'1M sorbitol - 15 min',0
YBR266C,'2.5mM DTT 120 min dtt-1',0
YBR266C,'2.5mM DTT 180 min dtt-1',0
YBR266C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YBR266C,'29C to 33C - 5 minutes',0
YBR266C,'37C to 25C shock - 15 min',1
YBR266C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YBR266C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YBR266C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YBR266C,'Heat Shock 000 minutes hs-2',1
YBR266C,'Heat Shock 015 minutes hs-2',0
YBR266C,'Heat Shock 030inutes hs-2',0
YBR266C,'Heat Shock 05 minutes hs-1',0
YBR266C,'Heat Shock 10 minutes hs-1',0
YBR266C,'Heat Shock 15 minutes hs-1',0
YBR266C,'Heat Shock 20 minutes hs-1',0
YBR266C,'Heat Shock 30 minutes hs-1',0
YBR266C,'Heat Shock 40 minutes hs-1',0
YBR266C,'Nitrogen Depletion 1 h',0
YBR266C,'Nitrogen Depletion 30 min.',0
YBR266C,'YPD 1 d ypd-2',0
YBR266C,'YPD 10 h ypd-2',0
YBR266C,'YPD 12 h ypd-2',0
YBR266C,'YPD 2 d ypd-2',0
YBR266C,'YPD 3 d ypd-2',0
YBR266C,'YPD 5 d ypd-2',0
YBR266C,'YPD 6 h ypd-2',0
YBR266C,'YPD 8 h ypd-2',0
YBR266C,'YPD stationary phase 1 d ypd-1',0
YBR266C,'YPD stationary phase 12 h ypd-1',0
YBR266C,'YPD stationary phase 28 d ypd-1',0
YBR266C,'YPD stationary phase 7 d ypd-1',0
YBR266C,'YPD stationary phase 8 h ypd-1',0
YBR266C,'aa starv 0.5 h',0
YBR266C,'constant 0.32 mM H2O2 (100 min) redo',0
YBR266C,'constant 0.32 mM H2O2 (20 min) redo',0
YBR266C,'constant 0.32 mM H2O2 (30 min) redo',0
YBR266C,'constant 0.32 mM H2O2 (80 min) redo',1
YBR266C,'diauxic shift timecourse 18.5 h',0
YBR266C,'diauxic shift timecourse 20.5 h',0
YBR266C,'dtt 120 min dtt-2',0
YBR266C,'heat shock 17 to 37, 20 minutes',0
YBR266C,'heat shock 21 to 37, 20 minutes',0
YBR266C,'heat shock 25 to 37, 20 minutes',0
YBR266C,'heat shock 29 to 37, 20 minutes',0
YBR266C,'heat shock 33 to 37, 20 minutes',0
YBR266C,'steady-state 1M sorbitol',0
YBR267W,'1 mM Menadione (160 min) redo',0
YBR267W,'1 mM Menadione (30 min) redo',0
YBR267W,'1.5 mM diamide (10 min)',0
YBR267W,'1.5 mM diamide (20 min)',0
YBR267W,'1.5 mM diamide (30 min)',0
YBR267W,'1.5 mM diamide (40 min)',0
YBR267W,'2.5mM DTT 120 min dtt-1',0
YBR267W,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YBR267W,'29C to 33C - 5 minutes',0
YBR267W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YBR267W,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YBR267W,'Heat Shock 000 minutes hs-2',1
YBR267W,'Heat Shock 015 minutes hs-2',0
YBR267W,'Heat Shock 05 minutes hs-1',0
YBR267W,'Heat Shock 10 minutes hs-1',0
YBR267W,'Heat Shock 15 minutes hs-1',0
YBR267W,'Heat Shock 20 minutes hs-1',0
YBR267W,'Heat Shock 30 minutes hs-1',0
YBR267W,'Heat Shock 40 minutes hs-1',0
YBR267W,'Nitrogen Depletion 30 min.',0
YBR267W,'YPD 12 h ypd-2',0
YBR267W,'YPD 2 d ypd-2',0
YBR267W,'YPD 5 d ypd-2',0
YBR267W,'YPD 6 h ypd-2',0
YBR267W,'YPD 8 h ypd-2',0
YBR267W,'YPD stationary phase 8 h ypd-1',0
YBR267W,'aa starv 0.5 h',0
YBR267W,'constant 0.32 mM H2O2 (10 min) redo',0
YBR267W,'diauxic shift timecourse 20.5 h',0
YBR267W,'dtt 120 min dtt-2',0
YBR267W,'dtt 240 min dtt-2',0
YBR267W,'heat shock 17 to 37, 20 minutes',0
YBR267W,'heat shock 21 to 37, 20 minutes',0
YBR267W,'heat shock 25 to 37, 20 minutes',0
YBR267W,'heat shock 29 to 37, 20 minutes',0
YBR269C,'1.5 mM diamide (10 min)',1
YBR269C,'1.5 mM diamide (20 min)',1
YBR269C,'1.5 mM diamide (30 min)',1
YBR269C,'1.5 mM diamide (40 min)',1
YBR269C,'37C to 25C shock - 45 min',0
YBR269C,'Heat Shock 10 minutes hs-1',1
YBR269C,'Heat Shock 15 minutes hs-1',1
YBR269C,'Heat Shock 20 minutes hs-1',1
YBR269C,'Heat Shock 30 minutes hs-1',1
YBR269C,'Nitrogen Depletion 1 d',1
YBR269C,'Nitrogen Depletion 12 h',1
YBR269C,'Nitrogen Depletion 2 d',1
YBR269C,'Nitrogen Depletion 3 d',1
YBR269C,'Nitrogen Depletion 5 d',1
YBR269C,'Nitrogen Depletion 8 h',1
YBR269C,'YP mannose vs reference pool car-2',0
YBR269C,'YPD 1 d ypd-2',1
YBR269C,'YPD 10 h ypd-2',1
YBR269C,'YPD 12 h ypd-2',1
YBR269C,'YPD 2 d ypd-2',1
YBR269C,'YPD 3 d ypd-2',1
YBR269C,'YPD 5 d ypd-2',1
YBR269C,'YPD 6 h ypd-2',1
YBR269C,'YPD 8 h ypd-2',1
YBR269C,'YPD stationary phase 12 h ypd-1',1
YBR269C,'YPD stationary phase 13 d ypd-1',1
YBR269C,'YPD stationary phase 22 d ypd-1',1
YBR269C,'YPD stationary phase 28 d ypd-1',1
YBR269C,'YPD stationary phase 3 d ypd-1',1
YBR269C,'YPD stationary phase 5 d ypd-1',1
YBR269C,'YPD stationary phase 7 d ypd-1',1
YBR269C,'constant 0.32 mM H2O2 (30 min) redo',1
YBR269C,'diauxic shift timecourse 18.5 h',1
YBR269C,'dtt 240 min dtt-2',1
YBR269C,'heat shock 17 to 37, 20 minutes',1
YBR269C,'heat shock 21 to 37, 20 minutes',1
YBR269C,'heat shock 25 to 37, 20 minutes',1
YBR269C,'heat shock 29 to 37, 20 minutes',1
YBR269C,'heat shock 33 to 37, 20 minutes',1
YBR269C,'steady-state 1M sorbitol',0
YBR283C,'Heat Shock 10 minutes hs-1',0
YBR283C,'Heat Shock 30 minutes hs-1',0
YBR283C,'Nitrogen Depletion 1 d',0
YBR283C,'Nitrogen Depletion 12 h',0
YBR283C,'Nitrogen Depletion 2 d',0
YBR283C,'Nitrogen Depletion 3 d',0
YBR283C,'Nitrogen Depletion 5 d',0
YBR283C,'Nitrogen Depletion 8 h',0
YBR283C,'YPD 2 d ypd-2',0
YBR283C,'YPD 3 d ypd-2',0
YBR283C,'YPD 5 d ypd-2',0
YBR283C,'YPD stationary phase 13 d ypd-1',0
YBR283C,'YPD stationary phase 2 d ypd-1',0
YBR283C,'YPD stationary phase 22 d ypd-1',0
YBR283C,'YPD stationary phase 28 d ypd-1',0
YBR283C,'YPD stationary phase 3 d ypd-1',0
YBR283C,'YPD stationary phase 5 d ypd-1',0
YBR283C,'YPD stationary phase 7 d ypd-1',0
YBR285W,'1.5 mM diamide (20 min)',1
YBR285W,'1.5 mM diamide (30 min)',1
YBR285W,'1.5 mM diamide (40 min)',1
YBR285W,'1.5 mM diamide (50 min)',1
YBR285W,'1.5 mM diamide (60 min)',1
YBR285W,'1M sorbitol - 15 min',1
YBR285W,'1M sorbitol - 30 min',1
YBR285W,'29C +1M sorbitol to 33C + *NO sorbitol - 15 minutes',1
YBR285W,'29C +1M sorbitol to 33C + *NO sorbitol - 5 minutes',1
YBR285W,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',1
YBR285W,'DBY7286 37degree heat - 20 min',1
YBR285W,'DBYyap1 + 0.32 mM H2O2 (20 min)',1
YBR285W,'DBYyap1 + 37degree heat (repeat)',1
YBR285W,'DBYyap1- 37degree heat - 20 min (redo)',1
YBR285W,'Heat Shock 000 minutes hs-2',0
YBR285W,'Heat Shock 015 minutes hs-2',1
YBR285W,'Heat Shock 060 minutes hs-2',0
YBR285W,'Heat Shock 10 minutes hs-1',1
YBR285W,'Heat Shock 15 minutes hs-1',1
YBR285W,'Heat Shock 20 minutes hs-1',1
YBR285W,'Heat Shock 30 minutes hs-1',1
YBR285W,'Heat Shock 40 minutes hs-1',1
YBR285W,'Msn4 overexpression',1
YBR285W,'Nitrogen Depletion 1 d',1
YBR285W,'Nitrogen Depletion 1 h',1
YBR285W,'Nitrogen Depletion 12 h',1
YBR285W,'Nitrogen Depletion 3 d',1
YBR285W,'Nitrogen Depletion 30 min.',1
YBR285W,'Nitrogen Depletion 8 h',1
YBR285W,'YPD 1 d ypd-2',1
YBR285W,'YPD 10 h ypd-2',1
YBR285W,'YPD 12 h ypd-2',1
YBR285W,'YPD 2 d ypd-2',1
YBR285W,'YPD 3 d ypd-2',1
YBR285W,'YPD 6 h ypd-2',1
YBR285W,'YPD 8 h ypd-2',1
YBR285W,'YPD stationary phase 1 d ypd-1',1
YBR285W,'YPD stationary phase 12 h ypd-1',1
YBR285W,'YPD stationary phase 2 d ypd-1',1
YBR285W,'YPD stationary phase 3 d ypd-1',1
YBR285W,'YPD stationary phase 5 d ypd-1',1
YBR285W,'YPD stationary phase 7 d ypd-1',1
YBR285W,'aa starv 0.5 h',1
YBR285W,'constant 0.32 mM H2O2 (40 min) rescan',1
YBR285W,'diauxic shift timecourse 18.5 h',1
YBR285W,'glucose vs. reference pool car-1',0
YBR285W,'heat shock 17 to 37, 20 minutes',1
YBR285W,'heat shock 21 to 37, 20 minutes',1
