@relation CommodityTendencyPrediction

@attribute commIm01 numeric
@attribute commEx01 numeric
@attribute commIm02 numeric
@attribute commEx02 numeric
@attribute commIm03 numeric
@attribute commEx03 numeric
@attribute commIm04 numeric
@attribute commEx04 numeric
@attribute commIm05 numeric
@attribute commEx05 numeric
@attribute commIm06 numeric
@attribute commEx06 numeric
@attribute commIm07 numeric
@attribute commEx07 numeric
@attribute commIm08 numeric
@attribute commEx08 numeric
@attribute commIm09 numeric
@attribute commEx09 numeric
@attribute commIm10 numeric
@attribute commEx10 numeric
@attribute commIm11 numeric
@attribute commEx11 numeric
@attribute commIm12 numeric
@attribute commEx12 numeric
@attribute commIm13 numeric
@attribute commEx13 numeric
@attribute commIm14 numeric
@attribute commEx14 numeric
@attribute commIm15 numeric
@attribute commEx15 numeric
@attribute commIm16 numeric
@attribute commEx16 numeric
@attribute commIm17 numeric
@attribute commEx17 numeric
@attribute commIm18 numeric
@attribute commEx18 numeric
@attribute commIm19 numeric
@attribute commEx19 numeric
@attribute commIm20 numeric
@attribute commEx20 numeric
@attribute commIm21 numeric
@attribute commEx21 numeric
@attribute commIm22 numeric
@attribute commEx22 numeric
@attribute commIm23 numeric
@attribute commEx23 numeric
@attribute commIm24 numeric
@attribute commEx24 numeric
@attribute commIm25 numeric
@attribute commEx25 numeric
@attribute commIm26 numeric
@attribute commEx26 numeric
@attribute commIm27 numeric
@attribute commEx27 numeric
@attribute commIm28 numeric
@attribute commEx28 numeric
@attribute commIm29 numeric
@attribute commEx29 numeric
@attribute commIm30 numeric
@attribute commEx30 numeric
@attribute commIm31 numeric
@attribute commEx31 numeric
@attribute commIm32 numeric
@attribute commEx32 numeric
@attribute commIm33 numeric
@attribute commEx33 numeric
@attribute commIm34 numeric
@attribute commEx34 numeric
@attribute commIm35 numeric
@attribute commEx35 numeric
@attribute commIm36 numeric
@attribute commEx36 numeric
@attribute commIm37 numeric
@attribute commEx37 numeric
@attribute commIm38 numeric
@attribute commEx38 numeric
@attribute commIm39 numeric
@attribute commEx39 numeric
@attribute commIm40 numeric
@attribute commEx40 numeric
@attribute commIm41 numeric
@attribute commEx41 numeric
@attribute commIm42 numeric
@attribute commEx42 numeric
@attribute commIm43 numeric
@attribute commEx43 numeric
@attribute commIm44 numeric
@attribute commEx44 numeric
@attribute commIm45 numeric
@attribute commEx45 numeric
@attribute commIm46 numeric
@attribute commEx46 numeric
@attribute commIm47 numeric
@attribute commEx47 numeric
@attribute commIm48 numeric
@attribute commEx48 numeric
@attribute commIm49 numeric
@attribute commEx49 numeric
@attribute commIm50 numeric
@attribute commEx50 numeric
@attribute commIm51 numeric
@attribute commEx51 numeric
@attribute commIm52 numeric
@attribute commEx52 numeric
@attribute commIm53 numeric
@attribute commEx53 numeric
@attribute commIm54 numeric
@attribute commEx54 numeric
@attribute commIm55 numeric
@attribute commEx55 numeric
@attribute commIm56 numeric
@attribute commEx56 numeric
@attribute commIm57 numeric
@attribute commEx57 numeric
@attribute commIm58 numeric
@attribute commEx58 numeric
@attribute commIm59 numeric
@attribute commEx59 numeric
@attribute commIm60 numeric
@attribute commEx60 numeric
@attribute commIm61 numeric
@attribute commEx61 numeric
@attribute commIm62 numeric
@attribute commEx62 numeric
@attribute commIm63 numeric
@attribute commEx63 numeric
@attribute commIm64 numeric
@attribute commEx64 numeric
@attribute commIm65 numeric
@attribute commEx65 numeric
@attribute commIm66 numeric
@attribute commEx66 numeric
@attribute commIm67 numeric
@attribute commEx67 numeric
@attribute commIm68 numeric
@attribute commEx68 numeric
@attribute commIm69 numeric
@attribute commEx69 numeric
@attribute commIm70 numeric
@attribute commEx70 numeric
@attribute commIm71 numeric
@attribute commEx71 numeric
@attribute commIm72 numeric
@attribute commEx72 numeric
@attribute commIm73 numeric
@attribute commEx73 numeric
@attribute commIm74 numeric
@attribute commEx74 numeric
@attribute commIm75 numeric
@attribute commEx75 numeric
@attribute commIm76 numeric
@attribute commEx76 numeric
@attribute commIm78 numeric
@attribute commEx78 numeric
@attribute commIm79 numeric
@attribute commEx79 numeric
@attribute commIm80 numeric
@attribute commEx80 numeric
@attribute commIm81 numeric
@attribute commEx81 numeric
@attribute commIm82 numeric
@attribute commEx82 numeric
@attribute commIm83 numeric
@attribute commEx83 numeric
@attribute commIm84 numeric
@attribute commEx84 numeric
@attribute commIm85 numeric
@attribute commEx85 numeric
@attribute commIm86 numeric
@attribute commEx86 numeric
@attribute commIm87 numeric
@attribute commEx87 numeric
@attribute commIm88 numeric
@attribute commEx88 numeric
@attribute commIm89 numeric
@attribute commEx89 numeric
@attribute commIm90 numeric
@attribute commEx90 numeric
@attribute commIm91 numeric
@attribute commEx91 numeric
@attribute commIm92 numeric
@attribute commEx92 numeric
@attribute commIm93 numeric
@attribute commEx93 numeric
@attribute commIm94 numeric
@attribute commEx94 numeric
@attribute commIm95 numeric
@attribute commEx95 numeric
@attribute commIm96 numeric
@attribute commEx96 numeric
@attribute commIm97 numeric
@attribute commEx97 numeric
@attribute commIm99 numeric
@attribute commEx99 numeric
@attribute tendency01 {0, 1}
@attribute tendency02 {0, 1}
@attribute tendency03 {0, 1}
@attribute tendency04 {0, 1}
@attribute tendency05 {0, 1}
@attribute tendency06 {0, 1}
@attribute tendency07 {0, 1}
@attribute tendency08 {0, 1}
@attribute tendency09 {0, 1}
@attribute tendency10 {0, 1}
@attribute tendency11 {0, 1}
@attribute tendency12 {0, 1}
@attribute tendency13 {0, 1}
@attribute tendency14 {0, 1}
@attribute tendency15 {0, 1}
@attribute tendency16 {0, 1}
@attribute tendency17 {0, 1}
@attribute tendency18 {0, 1}
@attribute tendency19 {0, 1}
@attribute tendency20 {0, 1}
@attribute tendency21 {0, 1}
@attribute tendency22 {0, 1}
@attribute tendency23 {0, 1}
@attribute tendency24 {0, 1}
@attribute tendency25 {0, 1}
@attribute tendency26 {0, 1}
@attribute tendency27 {0, 1}
@attribute tendency28 {0, 1}
@attribute tendency29 {0, 1}
@attribute tendency30 {0, 1}
@attribute tendency31 {0, 1}
@attribute tendency32 {0, 1}
@attribute tendency33 {0, 1}
@attribute tendency34 {0, 1}
@attribute tendency35 {0, 1}
@attribute tendency36 {0, 1}
@attribute tendency37 {0, 1}
@attribute tendency38 {0, 1}
@attribute tendency39 {0, 1}
@attribute tendency40 {0, 1}
@attribute tendency41 {0, 1}
@attribute tendency42 {0, 1}
@attribute tendency43 {0, 1}
@attribute tendency44 {0, 1}
@attribute tendency45 {0, 1}
@attribute tendency46 {0, 1}
@attribute tendency47 {0, 1}
@attribute tendency48 {0, 1}
@attribute tendency49 {0, 1}
@attribute tendency50 {0, 1}
@attribute tendency51 {0, 1}
@attribute tendency52 {0, 1}
@attribute tendency53 {0, 1}
@attribute tendency54 {0, 1}
@attribute tendency55 {0, 1}
@attribute tendency56 {0, 1}
@attribute tendency57 {0, 1}
@attribute tendency58 {0, 1}
@attribute tendency59 {0, 1}
@attribute tendency60 {0, 1}
@attribute tendency61 {0, 1}
@attribute tendency62 {0, 1}
@attribute tendency63 {0, 1}
@attribute tendency64 {0, 1}
@attribute tendency65 {0, 1}
@attribute tendency66 {0, 1}
@attribute tendency67 {0, 1}
@attribute tendency68 {0, 1}
@attribute tendency69 {0, 1}
@attribute tendency70 {0, 1}
@attribute tendency71 {0, 1}
@attribute tendency72 {0, 1}
@attribute tendency73 {0, 1}
@attribute tendency74 {0, 1}
@attribute tendency75 {0, 1}
@attribute tendency76 {0, 1}
@attribute tendency78 {0, 1}
@attribute tendency79 {0, 1}
@attribute tendency80 {0, 1}
@attribute tendency81 {0, 1}
@attribute tendency82 {0, 1}
@attribute tendency83 {0, 1}
@attribute tendency84 {0, 1}
@attribute tendency85 {0, 1}
@attribute tendency86 {0, 1}
@attribute tendency87 {0, 1}
@attribute tendency88 {0, 1}
@attribute tendency89 {0, 1}
@attribute tendency90 {0, 1}
@attribute tendency91 {0, 1}
@attribute tendency92 {0, 1}
@attribute tendency93 {0, 1}
@attribute tendency94 {0, 1}
@attribute tendency95 {0, 1}
@attribute tendency96 {0, 1}
@attribute tendency97 {0, 1}
@attribute tendency99 {0, 1}

@data
577855,53094,20631878,498464,3642890,11872307,53473400,5817589,195204,32232,576913,1843951,22418423,5176173,9760236,1103055,3784563,2141304,18266142,1098843,9976932,2653570,6322706,149925,1439028,223168,107346,3512,13992421,8435637,12204372,3814405,17114921,48902403,6463172,8054148,17774059,36479668,20341551,15662225,27725967,13512802,26174742,86241218,26680579,10708513,4650914,10398947,19616219,20026159,33145045,77617,1205285359,3147265886,24367732,408046478,19404398,301848791,47718612,1291458,3734994,68820903,17606038,5914457,21275009,5354262,9021024,25137012,5018860,782435,1959324,1287318,6085223,63415,66056449,7506132,112470249,28556112,33460707,384904,293530,4072,2214997,276258,4315,0,41110224,12735132,201495,9280,108320,5199,5378053,603123,93435090,69555991,15257795,7537195,159776,1476,51461,400,5097925,873315,99719,1267,1628208,39960,26436315,6457200,5578991,938138,3158263,68347,5252887,754115,6675531,96305,5833599,168716,4711025,4871986,7226491,6939055,5501902,1523817,11175553,334078,615391,411492,378722,17660,775892,3953,9091147,3210642,20069881,1944230,11682391,12210756,2472720,908600,65444385,275341175,106514652,18105217,9544662,2782712,40830,687,27886060,7328567,1408341,15046,543425,15384,265178,96,209669,171,14722492,4818508,14490500,719459,0,0,0,0,239690,111018,167483303,1957051,262451738,505762,35849642,3503746,56921046,7532004,1011147,21188,603410,758133,690711,5205,30550011,13580390,7556953,345199,5281004,1440327,128947,20770,9404352,815884,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384210,79310,8826199,725407,11700294,98840861,25325281,9668654,720016,3020374,4950333,3393802,22416952,3424031,6270581,54558236,38650787,5402286,319326716,6534284,4643259,35329892,24358377,1496445,2277655,64608,272696,135118,96373229,243318477,1428352,882435,67073776,3360604,6972145,1097365,7605279,29083693,9027369,23926846,20411648,5108265,5631857,20085527,69619718,2137182,53624164,30873493,125445603,79309950,8037444,24696585,1017280546,797702647,110390508,301820867,97394081,2494926,164134227,5227049,5996059,300577387,62653022,10835392,28831031,22935968,16707701,17949493,17772831,1665057,812991,1595545,17821534,545437,77330270,5533449,364461800,61463090,67113153,26677826,132218874,38231842,6087226,40187104,735011,963779,127941088,9321499,690868,12197247,180840,66137,40521496,11279111,143879826,43437462,25906903,1876486,3701170,1361626,58762827,464521,676758425,71446804,14732735,13286343,126938522,5242277,329980672,29047857,32321742,5310461,1461532,2688581,75068272,6798722,32127994,316236,70726413,509641,151199828,494685766,336180776,1999051300,58333652,55733803,100976346,299252961,1048056,3084929,1241331,3172076,826410,1328735,14533600,5642405,23717960,47757123,34726355,5986737,30544841,10087923,211810103,9850145,167773699,55350253,70026232,11286580,718059,462195,60235199,20083465,4845498,47364,5435723,162317,765850,169031,487985,34740,32689688,4785997,40545278,11407846,0,0,0,0,10271560,211439,659024597,61556913,287499855,4702658,29103628,2561887,189792863,36372100,9982500,8833534,1357781,28265,1083904,0,30012049,30201242,13870621,11896434,44313355,10567006,146701,103125,2408592,1175,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
37742757,2447835,1173382,12291475,41764445,51942230,40868006,27060097,26489290,43092344,19712928,14597524,110964728,296647386,76293711,1154102170,37758495,66144391,439826394,252624812,5933694,113826956,311809124,47914941,20432231,1277866,2929212,17204905,431403723,188713907,1167528,50113299,16459094,260354055,71110030,89080031,36661286,126142961,21523944,543107829,121860692,104001419,16529250,42262809,232303998,10774398,394867434,554323604,162847855,419296333,170017195,153125831,8490207561,331631718,505745819,43253388,2280538446,175789653,1167030344,113475042,424189186,6794085,683828546,99676003,305097652,86193556,202167673,259343831,115820513,10309025,7417686,5941269,157876893,5439860,550431038,71536419,2424773602,557140533,597288049,430430270,421326535,68964893,52951367,345462986,79737708,93243353,367208654,69348961,2857385,120789,6010375,227620,266913362,693363,1045026194,194208692,86511768,20518792,12154296,2258980,272638763,127398822,1215635702,800791710,69434775,7346410,778451810,542714591,742548501,679786839,103828397,37933700,70840160,331056485,126389023,258072016,116067609,154456582,99296931,237950460,126261219,4170413024,133955844,2804216762,28938022,1141390926,128255154,128214197,6591644,5629818,4247000,603698,16649805,372995,135950601,223752354,92548593,328681456,188032615,428413228,121403175,451144774,3112040472,1809411967,779064696,779947021,531547551,254206465,27974923,509834,613664102,323354617,34212044,1510876,113511426,898993,13050316,146569,14228827,2037981,180498782,39493550,173210998,82112896,0,0,0,0,152065096,20958928,6145544930,1733886733,1057151661,756828907,144705995,133353045,1395466813,76672619,104601987,4979401,13154465,2266692,137243328,24159548,317775707,261028896,116789423,15969785,167667822,39987902,126210184,18252595,2333176940,359325650,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
42145,0,5846662,0,1991206,1625673,2920962,6,12996,13247,813382,0,2632807,0,1941000,0,610270,0,707405,370410,286052,1400,59173,0,15705,0,635,0,540499,0,1686352,2658517,530664,0,264013,0,3000169,0,3615914,1140,1863432,2753,6777465,139,251673,4864,437973,0,2024115,1244,0,0,17601483,26417,655601,1394,70766,0,1129996,2662,134708,0,1644833,7151,1465174,62,1845871,220,142591,9,33283,0,145600,14,815866,0,4913149,17037,1209469,121957,2574,0,222753,1553,1237,371,7186602,36370,271790,11,44555,0,915,0,2070789,4708,1849365,21389,5346,0,1500,0,40094,0,8215,0,8415,0,30096,0,519278,613,284588,4267,18349,0,11725,0,12054,0,1085950,11329,1665467,49925,1475595,118981,403213,5300,186450,300,155164,0,59459,35,1942443,9175,2710115,31150,1111629,6384,416435,79745,1447625,102480,4229005,64332,204703,1948,47676,0,3391970,36223,7660,0,30721,0,14997,0,4592,0,1239267,100816,1182720,8804,0,0,0,0,5984,523,18006821,615877,654600,164480,2684010,302675,2318041,615420,162194,137771,128196,19950,17792,2430,7437999,102379,1238839,20370,675740,1710,126972,32989,6827,178449,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
416778,19549,118804,433,65457,32588503,1671032,339071,71126,2592617,510053,11184128,1180418,5630215,280232,2060241,500626,186200033,47406714,3644109,20987317,1505190,1244904,1798167,202666,97075,1168,789434,39807775,4185009,218029,21907,25858509,896395,675791,1361072,3303993,999694,420662,186959,3528357,473835,2727753,1181176,204113,101066,1576219,30585981,30205900,229786,220113,18022814,186896995,32023629,6950892,293224,9153632,193644,36832208,979480,5524111,8243,4532639,60790,14913106,521519,6888131,2049231,1198594,1856,4171372,3998,3249189,1772,12793381,24318,30299090,2347414,23399093,173993,169623,15896631,3628833,0,2701,0,2067156,46289,96817,0,41284,897,10201,0,32643437,561357,20591322,11422,5730,0,9971,0,919828,25200465,365272,0,1407005,0,7689368,3373,2257669,135244,438680,42157,403548,36075,205315,9965,217182,0,5357338,0,8102792,7623,28387782,2226470,5422446,3456,234816,0,200382,0,221930,0,1502494,11727,5322164,40178,7819302,11703,272508,48828829,38480153,1483100,18220439,1376378,652680,109527,32351,0,10538369,658907,273492,0,2331230,20287,226673,14603,5931,34308,8469911,419316,4766337,9041,0,0,0,0,1907153,0,98300350,4556155,705551,0,386496,1400,23161991,4665102,557995,0,80187,670,203715,0,9404117,74513,1456648,3490,3529777,146612,43585,33895,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0
4515704,6827063,25152852,219243399,74073185,27122027,13133944,155294163,941836,4688475,4990898,332574,6870554,15033846,62236619,21602012,54182737,1101200,133587316,138539530,39884347,15663017,32226133,220752564,7360216,1866310,74411,85164,68979715,270852199,28662477,22006190,87555101,119296333,79972217,69930593,12502226,24411159,15217799,30127776,49064695,4955925,43583730,49394092,17293699,47780594,162029780,86820603,137019164,142958147,474658981,525049340,6766052886,911171501,84368419,711213194,202978485,199341645,291969844,47444124,7550470,468743076,98485354,117108711,80279212,21205479,52467413,13020009,22479930,102411230,8431122,6550179,11639409,1274067,149013743,51511132,469353996,93145817,238187977,183790858,37180859,116585532,5408480,7442652,9671715,8287687,53488598,245281649,2464760,2849,156511,63675,48139370,199292,343881837,206897950,43678435,19432345,608850,3113,70313170,7994699,87173276,1886899,9847998,4636431,99964209,55841478,125485404,5207054,31582389,20472446,8321990,6888698,20196197,190871,54791126,23067005,25788354,609601,31343955,61854766,28489569,399976281,26350272,18087697,34374725,75872170,865290,1827857,708171,202945,396772,72306,43666854,29350613,84488405,50542781,39242651,51958636,0,0,279422398,5675507466,141307081,736981113,65749346,223429415,60198672,3729789,92594813,540855696,8090277,4596512,29385158,1268035,2941170,1695876,13171619,56994446,44815879,34522284,29771383,16724316,0,0,0,0,52171050,101305548,484594768,187897249,22112435,157810391,9198733,46986476,198602765,71356330,3363334,34691,1798121,403648,0,0,62756507,58860533,13043825,22645699,23627863,878049,103879,37360,428229416,391866188,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0
7401495,620328,55695567,8305807,3790261,2587023,14356389,4967409,834538,414104,2649160,219372,3261088,15721125,5816216,7966551,5543491,1734855,23830900,1384247,8245878,634278,7964648,3074280,448393,4488,117792,42490,17140135,2720620,19608820,535676,17785919,4506869,12053574,4764422,16530368,3511341,10380962,10538759,15017465,4479081,7078004,51249441,18268560,1849476,18949311,96015606,13512604,24364020,2809769,14429637,326974574,72681739,10857689,4144208,23318330,1442948,49372533,24881619,10741139,3821983,10597468,4041656,26448736,2352382,14709411,6985491,3894721,253376,244372,674559,2595285,123480,21843017,3681963,60522296,20063192,21371084,1385663,3892476,9279606,1415849,767249,17685,5959099,46245803,9314903,695039,19093,79261,23616,1868806,193353,52510024,7761922,3831983,751440,62136,0,2174885,3099206,8382583,10835034,328726,109952,4549608,423750,6393827,10428202,3792863,1958342,5338022,808411,1345208,2696710,2700160,439898,261333,5183882,3996617,59161641,6882453,294707632,2459176,11723784,8404704,43368329,195432,52522,195587,2087,74019,2863,7179436,9777209,15231826,14114377,13062506,1595570,899161,4040779,54046025,306435152,36909131,44386711,18025945,5139386,123909,0,18506762,12629156,402411,11280567,849128,74257655,54037,16049,253265,257587,5281372,531720,6564665,2255589,0,0,0,0,3096259,4439288,164427327,19701731,6691453,0,433267,1392,40508262,1383539,524328,46815,176366,1120,1204639,0,22048184,11966449,2511955,330259,2884691,185335,17936,83850,597134100,5083769,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
190343985,4782524,319434491,1827680,115021180,1273525,187264026,6544668,892809,2657506,1261399,1911276,199027853,108252166,76910205,67361092,145995323,14002254,1416416825,118798902,12777015,1537533,162926840,36150555,6907904,1540611,1951058,630508,341274470,26957692,44737091,280060,49982511,26204909,9239077,605778,26628855,3981573,16857449,15814344,49962847,7098329,1180145,5146479,386865391,1993095,271595143,3854271,126548481,50007018,127248419,197025,1198755398,2228574849,187834312,92411144,322511748,3501730,302057043,56293780,50264460,88047411,150117896,8097001,24285756,13661567,47896943,45795157,16562578,382701,2129250,1092389,47663360,411193,138854074,23232048,712114122,68406462,160324328,28016404,1694361,19567754,14734912,5251073,439153,219338,692434612,4038598,1128228,644223,670013,545107,19400015,57892,338017050,19695524,38953842,9630214,354284,2854,5329774,477982,59202162,445804623,11743209,15358530,101498053,33358074,97528957,1014135,14854184,6124939,3020712,26038058,4832169,824250,14984062,855472,1718926,758021,935736,131925587,2930674,222230205,3405314,164262846,34439040,12918833,4200617,13047,373200,2665,2283426,6131,32438061,15811617,73865702,413900396,84487808,17455734,19018862,1090137,499465575,146553694,586494300,15087621,58112299,9662615,2004632,13223,39621567,152185768,8012967,31223,19728837,329185,1236120,0,2958091,153070,59016955,17832977,67311487,4789424,0,0,0,0,7630516,4159,573228955,5085654,26387,7974,45230582,119542,286280099,1975177,21946251,40965,1108097,298371,1155455,0,69176159,20923654,54724611,1636955,28442477,3650475,62522,422401,698429629,148248021,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
587826658,554732778,3141044163,950359248,1465948802,1046111874,1856410558,1013128256,125196963,78877891,989664582,65796506,2206443565,261903896,2922443116,100171063,782483190,254044587,747838139,769527589,206953907,243445100,557604991,91197969,139477079,46945449,16247352,1805496,1099303644,342527976,1775663699,262990338,1161064961,608797938,935699756,605084680,1344885102,1308628376,1669889733,305629039,1319158356,955693829,4676024595,5333127715,1192087126,553289660,582318203,1748187655,448739552,751900434,1591379682,137115508,16590663210,27065438056,1730704371,1688091059,8237130114,9154282366,7585599287,11531859343,522861169,122424316,1878559184,2267678410,2680530090,3382815405,1091042661,1256517766,521847544,591003292,72228956,17741573,1701341351,1976874142,2797579047,4313879177,10599242202,6677660084,3130940259,2604711295,380548690,633950498,1581755125,399833486,58059639,67239021,4273706803,543912323,28375414,5959154,57540572,5162647,1288217243,127500106,7837774107,3706585701,2246366900,3219680687,80829109,45238859,592263755,713134092,997845636,439239751,163315349,157828647,1534501636,659808157,1111500546,490148139,579918536,387599235,1044815656,406107347,349409155,241644783,351013568,548878218,327121257,269248420,6006753952,1700751446,7596902403,2499291458,1199296098,509386085,3461729310,879825961,236609293,87255313,69042206,31632703,86678308,14863976,762018012,869995424,1134276295,974626117,1572333220,1125271886,13538456141,10738313692,3915581635,4398238188,3937254576,3388305592,1793452567,1061018299,707130661,594335259,2713357590,2514236695,195013759,82214835,214406195,120510905,78064473,30258195,685581096,471374125,1881394990,1826686746,1424092759,989389272,0,0,0,0,699740706,223658840,41121210172,28091053650,4047835,13036308,933825077,1022053127,12546224206,12396404773,819610867,247885476,281347894,102031445,116111436,102299436,4927884153,2298390843,3699848627,1302055911,1002316213,562368648,2813284327,3677729936,21618464892,20008528475,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
555018,1880185,456117,460121,372817,84347554,6115731,299852,68936,5753469,154984,10730921,4370689,6134649,472527,96287223,206428,139158610,92279456,2172785,11177246,3467234,2652617,17595639,141672,559387,882,463213,62839488,2798650,324372,2603,42307852,5694459,713454,2762483,1269616,1074910,1273995,133006,24517073,1142281,10450844,915025,613406,2344361,2405841,43122191,6963955,4676610,106830,17845,335005736,760645,21123396,157036,15582904,1284903,35171970,705375,18836568,183672,8618449,2153414,6024019,158702,6739645,1062921,1993853,22721,5543043,78678,2177308,1652,17807510,111439,64043841,1549649,28996067,1311833,27628,8065055,5072740,85532,8468,521074,3711264,4391864,8270,70,127284,628,1000631,0,35287157,1367254,12089434,38476,1369,5570,6990,0,12933607,44311574,130325,6895375,4170630,292869,4194980,381869,6566039,6919996,710647,0,418857,35679,1388071,703,139225,427434,2719536,3303279,10746796,53796,46222793,386965,8966841,975527,728652,157,453708,0,104218,0,2170534,13333,9694397,1736,8183747,7572378,244498,196991657,48437090,1036301,48324148,419146,2604613,132952,20195,0,10264842,522674,574443,8826,5459561,52452,475159,1228,8735,0,16631937,85843,8425858,83678,0,0,0,0,10249193,86522,200591790,74084,8187754,3692,4887200,3011,24405779,130174,687725,81,122420,3466,678803,5183,15934419,361577,2290571,1054,5123492,20478,61299,11069,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0
