@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R20-56

@attribute id numeric
@attribute chemicalFeature_0 numeric
@attribute chemicalFeature_1 numeric
@attribute chemicalFeature_2 numeric
@attribute chemicalFeature_3 numeric
@attribute chemicalFeature_4 numeric
@attribute chemicalFeature_5 numeric
@attribute chemicalFeature_6 numeric
@attribute chemicalFeature_7 numeric
@attribute chemicalFeature_8 numeric
@attribute chemicalFeature_9 numeric
@attribute chemicalFeature_10 numeric
@attribute chemicalFeature_11 numeric
@attribute chemicalFeature_12 numeric
@attribute chemicalFeature_13 numeric
@attribute chemicalFeature_14 numeric
@attribute chemicalFeature_15 numeric
@attribute chemicalFeature_16 numeric
@attribute chemicalFeature_17 numeric

@data
688818,0.034253,0.047174,0.098797,0.091316,0.061543,0.035218,0.034488,0.09692,0.122116,0.095825,0.062832,0.035468,0.174423,0.214036,0.139691,0.243701,0.356326,0.278916
676143,0.021516,0.014822,0.051507,0.054548,0.042743,0.04133,0.031265,0.031453,0.051557,0.054548,0.054067,0.044256,0.75676,0.238645,0.066095,0.949153,0.211016,0.138475
710865,0.066679,0.078744,0.065411,0.067608,0.098115,0.066679,0.066679,0.078744,0.068494,0.068184,0.110301,0.06758,0.219522,0.237416,0.077565,0.186533,0.280308,0.24743
667085,0.015963,0.035718,0.157034,0.111632,0.030617,0.016399,0.016399,0.078655,0.157489,0.119662,0.033497,0.022105,0.169907,0.269844,0.179006,0.311529,0.258902,0.254148
710402,0.018877,0.01352,0.052057,0.047621,0.023445,0.022066,0.022395,0.053577,0.066213,0.050805,0.028855,0.027411,0.171179,0.184474,0.076578,0.230773,0.26364,0.24732
624154,0.052657,0.052538,0.026266,0.04546,0.0407,0.030332,0.05408,0.052633,0.026291,0.083097,0.085126,0.060635,0.363646,0.389841,0.092066,0.297307,0.292692,0.187513
656471,0.054143,0.030799,0.012622,0.033448,0.019419,0.101277,0.098057,0.030855,0.012635,0.033448,0.071094,0.105273,0.473712,0.20691,0.053971,0.200011,0.223694,0.346179
622282,0.024027,0.028581,0.023955,0.021742,0.033344,0.031925,0.024414,0.030542,0.026317,0.023326,0.034895,0.032289,0.364873,0.111123,0.030441,0.323087,0.166687,0.10003
646149,0.045463,0.112056,0.057632,0.048587,0.050008,0.028311,0.04588,0.113754,0.084385,0.110623,0.053358,0.035723,0.352464,0.41778,0.293212,0.333336,0.304353,0.208339
715694,0.04689,0.051859,0.04683,0.096259,0.065944,0.04689,0.052644,0.067946,0.046922,0.106324,0.076097,0.064531,0.232331,0.239139,0.109147,0.361709,0.356442,0.270597
677231,0.01924,0.096658,0.045794,0.037348,0.044651,0.010111,0.019427,0.096658,0.075656,0.076926,0.052358,0.028581,0.293656,0.441863,0.277261,0.325345,0.29546,0.289068
700426,0.037392,0.040823,0.05416,0.046087,0.052633,0.040554,0.040013,0.052637,0.05437,0.140629,0.061546,0.050012,0.462371,0.420461,0.17273,0.616284,0.46079,0.12265
667899,0.060987,0.131742,0.054967,0.107985,0.038802,0.036156,0.060987,0.132873,0.05502,0.172668,0.05103,0.044955,0.479597,0.479343,0.20365,0.494955,0.341886,0.185193
630740,0.038974,0.042743,0.03116,0.053769,0.041748,0.069789,0.06252,0.051511,0.031281,0.067311,0.070009,0.072926,0.418927,0.362328,0.092027,0.464292,0.500006,0.180016
659606,0.018027,0.03425,0.046562,0.012585,0.014977,0.008781,0.018191,0.03425,0.078262,0.015814,0.024801,0.008858,0.297715,0.707319,0.171351,0.246838,0.344268,0.508776
639536,0.067812,0.101267,0.031854,0.121698,0.042437,0.050864,0.086223,0.101451,0.031916,0.143664,0.082204,0.061553,0.439031,0.409096,0.180955,0.476197,0.477784,0.238104
670329,0.016137,0.170177,0.093887,0.034486,0.037886,0.008412,0.016268,0.170476,0.103985,0.09167,0.063142,0.024008,0.39683,0.356692,0.275967,0.358214,0.500004,0.21711
667906,0.058835,0.129417,0.054861,0.106486,0.038598,0.034895,0.058835,0.130143,0.054967,0.177311,0.049514,0.043489,0.494955,0.504136,0.212768,0.510005,0.333339,0.180188
382026,0.02001,0.037043,0.072255,0.081888,0.040823,0.011,0.020844,0.042786,0.072325,0.087304,0.041675,0.030938,0.548081,0.253278,0.089433,0.520838,0.253852,0.15518
704605,0.029946,0.109094,0.074491,0.113866,0.068187,0.029946,0.03615,0.109094,0.121674,0.117121,0.08671,0.030126,0.307904,0.530122,0.307067,0.359052,0.354683,0.382861
712693,0.060987,0.142859,0.04762,0.053576,0.046183,0.036156,0.060987,0.144667,0.048665,0.157365,0.061865,0.044955,0.666671,0.6729,0.226009,0.396232,0.41936,0.227649
667385,0.016137,0.012054,0.074869,0.058662,0.048086,0.033344,0.021063,0.048392,0.080157,0.058662,0.050428,0.039741,0.203259,0.253278,0.091929,0.222228,0.290785,0.175446
710576,0.033906,0.031453,0.067373,0.088164,0.058401,0.047952,0.044955,0.079101,0.067438,0.093297,0.061412,0.059535,0.585863,0.203547,0.096421,0.613641,0.282264,0.274517
674010,0.062515,0.047628,0.022462,0.057477,0.038687,0.093466,0.088892,0.050635,0.02255,0.070003,0.086621,0.096396,0.4091,0.413803,0.092066,0.37501,0.329122,0.236862
239336,0.051556,0.080295,0.05699,0.06165,0.027213,0.052093,0.06251,0.080295,0.059161,0.063563,0.094942,0.06251,0.401875,0.416005,0.18444,0.179778,0.687503,0.886599
637606,0.048792,0.102746,0.048945,0.108495,0.04071,0.036597,0.048792,0.105888,0.048992,0.188274,0.06251,0.045465,0.566672,0.495803,0.211659,0.531255,0.377198,0.186923
643024,0.040836,0.072465,0.026976,0.108265,0.041827,0.022749,0.041687,0.072597,0.027002,0.114291,0.081642,0.060019,0.328956,0.367656,0.126987,0.465761,0.432106,0.26088
749,0.02128,0.025002,0.021215,0.016184,0.025147,0.057482,0.033915,0.025046,0.021443,0.016184,0.053202,0.120012,0.656261,0.102954,0.024804,0.085377,0.83334,0.52176
626529,0.013705,0.010644,0.049507,0.043282,0.021134,0.017708,0.017102,0.058541,0.104903,0.047,0.023445,0.022863,0.16561,0.180681,0.120361,0.333337,0.325003,0.190846
688244,0.025987,0.102884,0.046003,0.032412,0.028573,0.013903,0.026329,0.102884,0.052175,0.064361,0.058835,0.038474,0.431585,0.46079,0.157102,0.232879,0.325008,0.393946
713914,0.030494,0.065506,0.137766,0.119721,0.075587,0.030494,0.030494,0.119838,0.138299,0.132657,0.098366,0.030681,0.28736,0.352335,0.210129,0.224245,0.258932,0.242608
720732,0.016048,0.022031,0.083723,0.067472,0.043274,0.033119,0.018994,0.070252,0.139401,0.067472,0.044204,0.037563,0.169702,0.226877,0.161075,0.184787,0.310683,0.207322
704848,0.038474,0.025008,0.034147,0.047877,0.035783,0.066676,0.043499,0.041673,0.034281,0.084419,0.066682,0.066687,0.308651,0.266676,0.119125,0.434218,0.293486,0.176487
627408,0.020555,0.061616,0.077649,0.069567,0.051287,0.027593,0.02598,0.082022,0.138236,0.076039,0.05556,0.027785,0.185797,0.22615,0.149555,0.31222,0.338406,0.217954
642279,0.030309,0.203543,0.114529,0.077706,0.033339,0.018078,0.030309,0.212875,0.120953,0.115004,0.051645,0.023261,0.347309,0.456224,0.291107,0.411767,0.361586,0.187821
715729,0.023817,0.030308,0.060535,0.055931,0.045203,0.04033,0.023817,0.059637,0.118793,0.055982,0.059217,0.040658,0.208594,0.165568,0.137388,0.323813,0.389124,0.274653
685010,0.035096,0.068187,0.08525,0.131742,0.067171,0.046305,0.036706,0.096943,0.085332,0.136992,0.074081,0.046738,0.272733,0.355938,0.140543,0.370084,0.262074,0.232006
402796,0.031749,0.018085,0.004884,0.006648,0.005816,0.053202,0.041687,0.018118,0.004903,0.006648,0.032868,0.064947,1,0.101019,0.034924,0.130447,0.205149,0.318213
614826,0.031925,0.09869,0.065135,0.138891,0.07247,0.045465,0.033719,0.153709,0.065197,0.144739,0.085721,0.045988,0.34863,0.463164,0.142453,0.443402,0.306457,0.528741
622990,0.0145,0.11268,0.103648,0.075761,0.034253,0.007526,0.014606,0.117026,0.103947,0.105888,0.052894,0.02159,0.328676,0.318845,0.226521,0.430661,0.440563,0.11393
720768,0.014822,0.119621,0.114675,0.033092,0.034972,0.0077,0.014933,0.125005,0.115011,0.087653,0.053158,0.022066,0.335719,0.34587,0.218234,0.331039,0.573647,0.113641
652175,0.065944,0.077527,0.035784,0.115188,0.042359,0.050016,0.066682,0.084973,0.035819,0.118214,0.081094,0.06062,0.370794,0.32204,0.147695,0.470594,0.576476,0.235303
640620,0.047634,0.038471,0.021506,0.052029,0.036824,0.0723,0.064546,0.047018,0.021591,0.066893,0.068976,0.074775,0.400009,0.428582,0.085717,0.387107,0.337671,0.250021
639860,0.032474,0.030841,0.046982,0.027716,0.059912,0.025813,0.037843,0.050707,0.143556,0.027716,0.060733,0.032686,0.152289,0.173335,0.164615,0.866668,0.276063,0.117323
670338,0.013252,0.101326,0.113637,0.031253,0.031453,0.006856,0.01334,0.103965,0.129127,0.0824,0.055842,0.019743,0.433964,0.36604,0.432604,0.474229,0.40385,0.09845
651837,0.064526,0.076343,0.044575,0.053926,0.061684,0.048402,0.081982,0.083877,0.044748,0.15537,0.078959,0.058837,0.592111,0.56945,0.175551,0.73973,0.539331,0.150547
621891,0.047628,0.17143,0.074714,0.074693,0.058825,0.047628,0.047628,0.171737,0.075001,0.093966,0.105271,0.048086,0.433338,0.507466,0.193734,0.202249,0.474078,0.260875
17245,0.025012,0.038318,0.036798,0.015633,0.015791,0.01206,0.025329,0.038318,0.053039,0.018022,0.033344,0.012207,0.432996,0.617025,0.145403,0.214049,0.313261,0.516134
631229,0.089302,0.065488,0.04227,0.062181,0.062859,0.05771,0.090926,0.065604,0.046694,0.119234,0.090923,0.068982,0.423084,0.450712,0.144203,0.360473,0.500006,0.168685
677164,0.021627,0.036589,0.070024,0.065175,0.035092,0.028577,0.022105,0.060154,0.168453,0.068672,0.052636,0.028741,0.227727,0.180783,0.194821,0.75936,0.31915,0.127555
652810,0.055566,0.138733,0.054546,0.104076,0.040071,0.032978,0.055566,0.140822,0.054599,0.184007,0.057152,0.041247,0.485442,0.558337,0.227966,0.471703,0.473219,0.177784
620687,0.013252,0.121314,0.083159,0.031253,0.031453,0.006856,0.01334,0.121314,0.100953,0.0824,0.040002,0.019743,0.276734,0.507695,0.248636,0.327219,0.321056,0.325004
705315,0.009012,0.035267,0.121741,0.09123,0.035297,0.015154,0.009012,0.063109,0.293667,0.09123,0.035297,0.018185,0.131655,0.569396,0.335895,0.240411,0.47276,0.115387
668382,0.014167,0.040868,0.14605,0.119893,0.033152,0.014207,0.014167,0.067288,0.305264,0.123911,0.044695,0.017048,0.152357,0.59155,0.338014,0.267502,0.465078,0.130314
694950,0.078139,0.094476,0.045455,0.058257,0.043877,0.046169,0.078139,0.096258,0.045632,0.109378,0.075961,0.056351,0.426973,0.463641,0.16308,0.367931,0.490571,0.2136
636672,0.01924,0.134083,0.068554,0.08696,0.035407,0.010111,0.019427,0.142863,0.072728,0.120259,0.036084,0.020212,0.356527,0.370376,0.191863,0.372887,0.354336,0.145839
613002,0.049029,0.133915,0.069033,0.08475,0.055461,0.049514,0.059415,0.135654,0.069033,0.132453,0.108116,0.059415,0.291673,0.397793,0.202314,0.244903,0.518186,0.702973
310618,0.014191,0.075762,0.10759,0.070899,0.033564,0.00736,0.014293,0.076237,0.107901,0.116964,0.047624,0.021134,0.411394,0.413657,0.410097,0.449829,0.412166,0.111807
665900,0.021191,0.049837,0.155464,0.139242,0.044719,0.016882,0.021191,0.068539,0.197698,0.139242,0.044719,0.021281,0.203255,0.388694,0.223556,0.378094,0.349546,0.123509
627972,0.02159,0.022228,0.055558,0.051165,0.037742,0.035934,0.027282,0.071898,0.099319,0.053336,0.044452,0.048086,0.218494,0.168609,0.114866,0.205611,0.277424,0.282057
705305,0.017472,0.023259,0.126821,0.079249,0.03516,0.021934,0.017472,0.06013,0.200192,0.094558,0.035437,0.022031,0.142861,0.386366,0.229581,0.426831,0.233223,0.207052
633945,0.071442,0.061485,0.026291,0.055254,0.042147,0.078972,0.076947,0.063293,0.026394,0.082511,0.115391,0.09093,0.470596,0.412708,0.110762,0.373342,0.36459,0.200018
625431,0.056607,0.039857,0.01657,0.017247,0.017276,0.02944,0.064546,0.039929,0.016619,0.025329,0.073193,0.030332,0.565236,0.271614,0.056429,0.098777,0.500012,0.226677
657270,0.017866,0.182312,0.064517,0.084037,0.041675,0.009355,0.018027,0.182642,0.077661,0.125006,0.042664,0.026557,0.464291,0.491231,0.204613,0.370973,0.333338,0.253629
629489,0.008599,0.033901,0.114673,0.085036,0.033711,0.014454,0.008599,0.06075,0.309022,0.085036,0.033711,0.017344,0.126008,0.548277,0.353458,0.23096,0.45983,0.110172
618326,0.035105,0.086958,0.030872,0.109294,0.047083,0.01925,0.035732,0.087116,0.032693,0.115171,0.076937,0.05174,0.362508,0.402786,0.130844,0.437507,0.425294,0.233776
676414,0.088688,0.076089,0.030127,0.067096,0.039699,0.09093,0.1163,0.076227,0.030245,0.067096,0.12265,0.119069,0.360013,0.308418,0.088417,0.159583,0.304769,0.308834
676931,0.044256,0.059609,0.064391,0.111691,0.058401,0.037049,0.04707,0.068577,0.064517,0.122565,0.063168,0.045988,0.719104,0.25715,0.125717,0.642861,0.396402,0.188687
684749,0.065944,0.083632,0.047713,0.051054,0.065915,0.086223,0.075147,0.085411,0.047899,0.051054,0.125007,0.103464,0.388897,0.278694,0.074931,0.196588,0.416672,0.400008
643482,0.029,0.018027,0.028184,0.050567,0.03647,0.051556,0.050024,0.037044,0.028211,0.058827,0.053774,0.05619,0.328581,0.328136,0.070991,0.390251,0.42106,0.219531
642077,0.025484,0.022031,0.086249,0.077861,0.038467,0.02615,0.02615,0.070252,0.131732,0.077861,0.042174,0.033119,0.142017,0.202056,0.150777,0.290046,0.309093,0.261151
67830,0.023,0.040275,0.059731,0.084618,0.044783,0.012833,0.024108,0.045982,0.059789,0.090413,0.046161,0.035726,0.409529,0.268522,0.092699,0.371141,0.282057,0.174765
713026,0.04689,0.028311,0.020489,0.057809,0.038762,0.07144,0.085717,0.046161,0.020569,0.063126,0.068192,0.074083,0.459025,0.372892,0.088892,0.380962,0.350658,0.243264
699703,0.040414,0.035721,0.046964,0.045572,0.058831,0.06062,0.044202,0.055766,0.061826,0.045825,0.06384,0.063499,0.292692,0.181826,0.070947,0.177424,0.204551,0.353666
695041,0.049394,0.049595,0.031762,0.100281,0.043316,0.06252,0.076941,0.062075,0.031793,0.1082,0.076932,0.074091,0.304887,0.337847,0.110772,0.467539,0.605268,0.273983
669794,0.015045,0.104766,0.101533,0.077224,0.035468,0.00782,0.015159,0.108113,0.101631,0.122705,0.061458,0.022395,0.275867,0.35115,0.250714,0.446974,0.435718,0.117653
650948,0.027791,0.017552,0.028102,0.049729,0.036261,0.05001,0.046534,0.036239,0.028129,0.058255,0.052093,0.054358,0.371438,0.313443,0.08025,0.426836,0.441566,0.204564
633251,0.018525,0.025645,0.131267,0.032898,0.034291,0.01864,0.018525,0.034887,0.140521,0.097326,0.036871,0.023958,0.229055,0.599158,0.162223,0.324506,0.219302,0.067362
713832,0.05174,0.090581,0.028819,0.114135,0.041047,0.037754,0.052648,0.090746,0.028903,0.132299,0.074641,0.056622,0.337357,0.345461,0.158733,0.409646,0.384622,0.243599
645815,0.027783,0.065578,0.083335,0.068828,0.066671,0.027783,0.033525,0.086024,0.158655,0.070799,0.074565,0.027938,0.165902,0.210615,0.181819,0.855556,0.347224,0.144932
648855,0.029075,0.19339,0.088478,0.03822,0.032091,0.017347,0.029075,0.195043,0.129156,0.108017,0.051085,0.022352,0.381768,0.650001,0.380684,0.406252,0.336687,0.217176
39621,0.022225,0.01266,0.00687,0.020003,0.013754,0.029426,0.02704,0.012683,0.006898,0.023894,0.027791,0.040013,0.272793,0.129646,0.0254,0.119416,0.153879,0.176519
700435,0.08574,0.054251,0.016458,0.055378,0.020796,0.088262,0.09494,0.05606,0.016522,0.055378,0.100461,0.100023,0.657904,0.313138,0.098104,0.222232,0.387768,0.219531
716056,0.04707,0.064941,0.051824,0.101856,0.046019,0.035305,0.04707,0.073039,0.051874,0.164599,0.060616,0.043967,0.484541,0.425201,0.224618,0.515156,0.485986,0.181826
622613,0.028993,0.09845,0.105321,0.083337,0.040823,0.022564,0.029204,0.101387,0.119534,0.130085,0.076508,0.028784,0.315073,0.290444,0.296514,0.322787,0.34194,0.116672
711089,0.037049,0.024398,0.040118,0.030584,0.073788,0.055055,0.040836,0.067197,0.040276,0.030584,0.077679,0.06252,0.245914,0.172138,0.049565,0.19761,0.238945,0.288905
639384,0.03848,0.042923,0.027625,0.02001,0.016607,0.0182,0.039235,0.042923,0.036028,0.020624,0.048402,0.018537,0.387508,0.425294,0.081574,0.147263,0.32788,0.361453
622592,0.050003,0.032376,0.012659,0.019484,0.009526,0.095252,0.076959,0.032434,0.012709,0.019484,0.053202,0.095252,0.483888,0.176479,0.049847,0.085377,0.276611,0.290345
633021,0.010756,0.015677,0.052832,0.040858,0.030003,0.02058,0.012004,0.047764,0.23204,0.040858,0.031132,0.024695,0.223941,0.261906,0.266817,0.554689,0.406368,0.115388
309895,0.045465,0.046882,0.045899,0.084909,0.062508,0.054563,0.053588,0.059217,0.046079,0.084909,0.083013,0.064823,0.494124,0.376631,0.101799,0.577471,0.277235,0.149435
323722,0.056829,0.129925,0.056841,0.134951,0.05684,0.045465,0.068976,0.129925,0.057171,0.138383,0.068637,0.053202,0.359655,0.357958,0.185843,0.241942,0.288667,0.341886
685973,0.055566,0.069188,0.075803,0.076274,0.057152,0.032978,0.055566,0.076508,0.076098,0.076274,0.091556,0.041247,0.630004,0.256644,0.103828,0.838711,0.362968,0.114761
217307,0.020844,0.141073,0.06332,0.090094,0.048086,0.011,0.021063,0.141325,0.066093,0.140632,0.05684,0.030938,0.450986,0.397664,0.252339,0.621057,0.607847,0.180457
617336,0.056829,0.112589,0.061003,0.052178,0.054966,0.033719,0.056829,0.114291,0.063524,0.141468,0.058262,0.042115,0.480397,0.49194,0.221887,0.339136,0.393168,0.145992
678402,0.086223,0.099459,0.024929,0.115393,0.027274,0.050864,0.086223,0.101267,0.024977,0.118593,0.082204,0.061553,0.51725,0.383934,0.162503,0.333341,0.524598,0.209531
652733,0.019427,0.073625,0.078999,0.099258,0.056918,0.010214,0.019617,0.080219,0.079075,0.105822,0.064229,0.028855,0.527277,0.251067,0.108404,0.485442,0.268662,0.146348
92937,0.011956,0.018579,0.093206,0.087433,0.023106,0.020084,0.011956,0.037904,0.233302,0.091605,0.02878,0.020165,0.205995,0.290793,0.269576,0.503733,0.402599,0.092596
708130,0.052642,0.080253,0.055344,0.101774,0.037933,0.03126,0.052642,0.086026,0.05545,0.176929,0.045054,0.039225,0.47664,0.500004,0.224553,0.463641,0.452996,0.165296
713663,0.045988,0.092111,0.050767,0.122026,0.086082,0.058835,0.05815,0.122098,0.050865,0.122026,0.118525,0.070599,0.355563,0.407697,0.176473,0.369375,0.440004,0.28156
652097,0.017708,0.141981,0.079923,0.083686,0.04133,0.009268,0.017866,0.145951,0.079923,0.139866,0.06066,0.026324,0.363642,0.390561,0.330161,0.52679,0.521012,0.152323
56452,0.022233,0.024546,0.082354,0.076735,0.049652,0.033719,0.022233,0.060114,0.082354,0.076926,0.059837,0.046986,0.509439,0.198283,0.094489,0.593411,0.232765,0.241386
694101,0.041109,0.064238,0.056182,0.051284,0.060353,0.063507,0.043492,0.064349,0.059455,0.053734,0.076279,0.064531,0.271614,0.163274,0.068772,0.188576,0.228353,0.367097
640215,0.017304,0.101642,0.179489,0.052887,0.059031,0.017609,0.017609,0.166669,0.237596,0.072103,0.066893,0.017671,0.179844,0.250002,0.253832,0.368148,0.279936,0.310956
22225,0.050024,0.040363,0.024487,0.01631,0.016951,0.022749,0.055582,0.040363,0.024487,0.028741,0.058842,0.023279,0.393958,0.313961,0.074306,0.105805,0.428583,0.275009
667450,0.016859,0.0249,0.076065,0.070688,0.030308,0.023815,0.017247,0.062503,0.148363,0.074563,0.030617,0.023958,0.165053,0.192185,0.170001,0.541874,0.283811,0.275453
10144,0.037754,0.072465,0.026579,0.101986,0.047803,0.022749,0.040836,0.072597,0.026976,0.109759,0.081642,0.060019,0.328956,0.367656,0.112855,0.465761,0.450007,0.26088
406761,0.047642,0.055564,0.02517,0.038679,0.040386,0.027053,0.048804,0.059784,0.025195,0.094558,0.053202,0.055566,0.540991,0.622649,0.104765,0.492545,0.428579,0.159432
674575,0.017148,0.02326,0.068237,0.051222,0.047343,0.035978,0.020555,0.064659,0.127784,0.051222,0.052294,0.039806,0.224142,0.193438,0.147652,0.324077,0.323196,0.193944
647966,0.034196,0.044878,0.07422,0.05804,0.088242,0.048204,0.035305,0.063867,0.074511,0.06553,0.094746,0.062944,0.24787,0.238539,0.085107,0.404912,0.255324,0.219522
695642,0.032057,0.162566,0.13443,0.050851,0.053577,0.025647,0.032057,0.16283,0.134952,0.120423,0.094064,0.032057,0.367093,0.383766,0.211342,0.321433,0.380956,0.147964
166199,0.057328,0.03261,0.009748,0.029768,0.007665,0.071462,0.082364,0.03267,0.009786,0.029904,0.05093,0.083349,0.69232,0.183682,0.057146,0.103908,0.333349,0.20004
704873,0.053346,0.052182,0.023347,0.108265,0.043811,0.071451,0.086976,0.064755,0.023393,0.110371,0.081642,0.083352,0.368429,0.388069,0.119877,0.550731,0.5065,0.298518
175637,0.040013,0.043487,0.030979,0.054353,0.041907,0.073193,0.065238,0.051695,0.031009,0.067745,0.071438,0.074478,0.408459,0.352951,0.089234,0.475616,0.493513,0.187517
323721,0.047628,0.130115,0.073219,0.138193,0.087035,0.048086,0.057701,0.130115,0.073644,0.152115,0.105271,0.057701,0.312982,0.350323,0.183618,0.230221,0.298758,0.298513
623746,0.085892,0.068594,0.026579,0.060381,0.028144,0.071451,0.108715,0.068718,0.037976,0.065579,0.107159,0.083352,0.328956,0.359558,0.08563,0.175833,0.357154,0.309532
629870,0.015156,0.012504,0.048354,0.04368,0.025646,0.022031,0.017757,0.038465,0.155643,0.04368,0.027527,0.024396,0.204086,0.186357,0.179978,0.81143,0.313727,0.129734
90411,0.053202,0.052246,0.03725,0.113994,0.042204,0.048402,0.064531,0.063297,0.037286,0.139278,0.076931,0.058837,0.475616,0.486849,0.153849,0.649355,0.563223,0.229894
672154,0.040658,0.14164,0.083065,0.088004,0.04512,0.025218,0.040991,0.141882,0.086241,0.150332,0.055745,0.032008,0.392312,0.482762,0.317075,0.362968,0.484619,0.176106
73109,0.092793,0.056161,0.019418,0.027478,0.015039,0.047642,0.098416,0.057973,0.019418,0.045981,0.080018,0.071451,0.535723,0.313138,0.098104,0.12501,0.52175,0.342114
697884,0.021742,0.025318,0.014621,0.01656,0.027507,0.062512,0.058842,0.025364,0.014635,0.01656,0.046733,0.095754,0.42426,0.118821,0.021675,0.093345,0.233359,0.333378
626676,0.060252,0.072247,0.034153,0.030439,0.017243,0.02175,0.060252,0.072247,0.050816,0.048704,0.04001,0.032619,0.612907,0.613865,0.178044,0.222225,0.41177,0.504955
601994,0.034494,0.023263,0.048686,0.055411,0.044651,0.043112,0.043868,0.039222,0.048734,0.058645,0.046305,0.046305,0.689193,0.253021,0.060872,0.833336,0.198121,0.152951
637612,0.049196,0.048395,0.035646,0.093409,0.060954,0.062508,0.052648,0.073216,0.035681,0.100298,0.067317,0.078449,0.2817,0.275009,0.103033,0.397598,0.373633,0.371438
674496,0.020212,0.014191,0.056025,0.051153,0.033341,0.031258,0.028585,0.07491,0.059397,0.053574,0.041677,0.046169,0.194183,0.210535,0.068695,0.222227,0.256006,0.313261
626921,0.018525,0.024757,0.062653,0.052899,0.051288,0.03969,0.022564,0.054058,0.118447,0.052899,0.056185,0.042558,0.208639,0.162952,0.136926,0.254468,0.300004,0.164562
665347,0.027791,0.089178,0.051407,0.03318,0.051567,0.01494,0.028183,0.090916,0.051557,0.105268,0.057385,0.041109,0.53087,0.414641,0.200003,0.547624,0.772155,0.11112
626763,0.016537,0.012276,0.058358,0.050282,0.042864,0.034494,0.02175,0.066672,0.080393,0.050282,0.043487,0.040547,0.178868,0.181823,0.092239,0.235298,0.306574,0.247626
117194,0.048792,0.057859,0.033982,0.052088,0.041278,0.061244,0.060019,0.068972,0.034114,0.111478,0.086547,0.072744,0.565224,0.587308,0.127729,0.500007,0.377785,0.160729
627749,0.068506,0.043487,0.027212,0.060114,0.039926,0.073193,0.097583,0.057561,0.027318,0.107026,0.089302,0.079217,0.587308,0.614042,0.123812,0.536239,0.38096,0.194456
637183,0.084378,0.055958,0.024367,0.056185,0.028519,0.08574,0.131602,0.05606,0.024463,0.070031,0.115211,0.097583,0.492316,0.409846,0.087503,0.219522,0.666677,0.2262
720816,0.022483,0.045461,0.059388,0.087967,0.042864,0.011917,0.022738,0.050285,0.059445,0.134923,0.044125,0.033344,0.317763,0.343441,0.148258,0.441182,0.31093,0.165145
645305,0.033622,0.02646,0.096247,0.100002,0.038469,0.026095,0.03402,0.037563,0.09634,0.106331,0.040703,0.033066,0.427485,0.360872,0.109879,0.457632,0.227278,0.142863
714611,0.009557,0.005437,0.002925,0.008599,0.005907,0.034102,0.040554,0.005446,0.002928,0.009262,0.014359,0.034494,0.500083,0.056622,0.009527,0.04479,0.136403,0.285816
638480,0.042267,0.066674,0.043104,0.106604,0.038184,0.030318,0.042871,0.075478,0.043146,0.158685,0.062512,0.045469,0.45883,0.5065,0.16308,0.511634,0.372555,0.2088
643477,0.044589,0.025364,0.010091,0.033787,0.01163,0.083372,0.113935,0.02541,0.010775,0.033787,0.051891,0.109107,0.428592,0.142866,0.044447,0.125012,0.28574,0.250047
1027,0.035035,0.019929,0.010722,0.012201,0.00973,0.04352,0.049394,0.019965,0.010733,0.024394,0.03774,0.045498,0.312543,0.142872,0.034924,0.083346,0.269259,0.214342
718517,0.02587,0.032057,0.070176,0.059832,0.050367,0.036597,0.034494,0.04445,0.070451,0.059832,0.06251,0.045465,0.655918,0.220191,0.082194,0.951808,0.333339,0.114043
652891,0.037055,0.058831,0.025863,0.104977,0.041433,0.020428,0.037754,0.062507,0.025888,0.128942,0.057152,0.054563,0.47223,0.531257,0.14286,0.671647,0.390812,0.243253
708961,0.027179,0.229171,0.121594,0.073019,0.025005,0.016222,0.032792,0.233648,0.121929,0.10417,0.043808,0.020948,0.376733,0.515839,0.375692,0.396327,0.375665,0.2402
713660,0.040013,0.085113,0.049087,0.083336,0.086144,0.069457,0.054067,0.118018,0.049276,0.083336,0.11291,0.083346,0.415592,0.428576,0.138238,0.263643,0.477881,0.226812
665891,0.061244,0.079568,0.027028,0.052361,0.025928,0.06252,0.061244,0.081376,0.027133,0.08682,0.096789,0.074091,0.660007,0.469393,0.138804,0.255564,0.413803,0.163652
708814,0.076937,0.084658,0.042764,0.057976,0.059261,0.045469,0.08422,0.086421,0.047436,0.159345,0.075012,0.055569,0.562506,0.519487,0.184378,0.471916,0.521744,0.15518
624953,0.015275,0.08054,0.038067,0.033586,0.028578,0.007944,0.015392,0.08054,0.088123,0.064519,0.046513,0.015881,0.319678,0.567444,0.30448,0.41781,0.40854,0.337842
706981,0.020277,0.022629,0.055048,0.048834,0.040206,0.034253,0.022228,0.068252,0.140197,0.050483,0.040235,0.034489,0.183549,0.181665,0.160856,0.358143,0.301473,0.180237
664571,0.025987,0.054801,0.051061,0.0411,0.03381,0.039486,0.025987,0.064711,0.051258,0.133577,0.043967,0.040013,0.473124,0.465123,0.161679,0.33334,0.354844,0.111119
