@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-19

@attribute id numeric
@attribute 786-0_1 {0,1}
@attribute A549/ATCC_1 {0,1}
@attribute ACHN_1 {0,1}
@attribute CCRF-CEM_1 {0,1}
@attribute COLO-205_1 {0,1}
@attribute EKVX_1 {0,1}
@attribute HCT-116_1 {0,1}
@attribute HCT-15_1 {0,1}
@attribute HOP-62_1 {0,1}
@attribute HT29_1 {0,1}
@attribute IGROV1_1 {0,1}
@attribute K-562_1 {0,1}
@attribute KM12_1 {0,1}
@attribute LOX-IMVI_1 {0,1}
@attribute M14_1 {0,1}
@attribute MALME-3M_1 {0,1}
@attribute MOLT-4_1 {0,1}
@attribute NCI-H23_1 {0,1}
@attribute OVCAR-3_1 {0,1}
@attribute OVCAR-4_1 {0,1}
@attribute OVCAR-5_1 {0,1}
@attribute OVCAR-8_1 {0,1}
@attribute SF-268_1 {0,1}
@attribute SF-295_1 {0,1}
@attribute SF-539_1 {0,1}
@attribute SK-MEL-28_1 {0,1}
@attribute SK-MEL-5_1 {0,1}
@attribute SK-OV-3_1 {0,1}
@attribute SN12C_1 {0,1}
@attribute SNB-19_1 {0,1}
@attribute SNB-75_1 {0,1}
@attribute SW-620_1 {0,1}
@attribute TK-10_1 {0,1}
@attribute U251_1 {0,1}
@attribute UACC-257_1 {0,1}
@attribute UACC-62_1 {0,1}
@attribute UO-31_1 {0,1}

@data
674496,0,0,0,?,?,?,?,?,0,0,?,0,0,?,0,0,0,?,?,1,?,0,0,0,?,?,0,?,?,0,?,0,?,?,?,0,1
626921,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,1,1
665347,?,?,?,1,0,1,?,0,?,?,0,?,?,1,?,?,?,0,1,?,1,?,?,?,1,?,?,0,0,?,1,?,1,1,1,?,?
626763,1,1,0,?,?,?,?,?,?,1,?,1,1,?,?,1,1,?,?,?,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,0,0
117194,0,1,1,?,?,?,0,?,1,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,0,1,?,?,0,?,0,?,?,?,0,1
627749,?,?,?,1,?,1,?,1,?,?,1,?,?,1,?,?,?,1,0,?,0,?,?,?,1,?,?,0,1,?,1,?,0,1,1,?,?
637183,0,0,0,?,?,?,0,?,0,0,?,0,1,?,0,0,0,?,?,0,?,0,0,0,?,0,0,?,?,0,?,1,?,?,?,0,0
720816,0,0,0,?,?,?,1,?,0,1,?,1,1,?,0,0,1,?,?,1,?,1,1,0,?,1,0,?,?,0,?,0,?,?,?,1,0
645305,?,?,?,1,1,1,?,0,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,0,?,?
714611,?,?,?,1,1,0,?,1,?,?,?,?,?,0,?,?,?,0,0,?,0,?,?,?,1,?,?,0,0,?,0,?,0,0,0,?,?
638480,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,0,0,?,?,0,?,0,0,1,?,0,0,?,?,0,?,1,?,?,?,0,0
643477,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?
1027,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,1,?,1,?,?,?,1,1
718517,1,1,1,?,?,?,1,?,1,1,?,0,1,?,0,1,0,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
652891,?,?,?,1,0,0,?,0,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,1,0,?,?
708961,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,0,0,?,0,?,?,?,?,?,?,?,0,?,?,?,0,0,1,?,?
713660,?,?,?,0,?,0,?,1,?,?,1,?,?,0,?,?,?,1,1,?,0,?,?,?,0,?,?,1,?,?,?,?,0,1,0,?,?
665891,0,0,0,?,?,?,0,?,1,0,?,0,0,?,0,0,0,?,?,?,?,0,0,0,?,?,0,?,?,0,?,0,?,?,?,?,0
708814,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,0,1,?,?,1,?,1,?,?,?,1,1
624953,1,0,0,?,?,?,0,?,0,0,?,?,?,?,0,0,?,?,?,0,?,0,0,0,?,?,0,?,?,0,?,?,?,?,?,0,0
706981,0,0,0,?,?,?,0,?,?,0,?,1,0,?,?,?,0,?,?,0,?,0,0,0,?,0,0,?,?,?,?,0,?,?,?,1,?
664571,?,?,?,0,1,0,?,0,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,0,?,?,?,1,?,1,?,1,?,1,?,?
701002,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,0,1,1,?,?
666453,1,?,?,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,?,?,1,0,0,?,0,?,?,?,0,?,0,?,?,?,0,?
719181,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
654632,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,1,?,0,?,0,?,?
700651,?,?,?,0,1,1,?,0,?,?,?,?,?,0,?,?,?,0,0,?,1,?,?,?,0,?,?,1,0,?,1,?,1,0,1,?,?
691215,1,1,1,?,?,?,1,?,1,1,?,1,1,?,0,1,1,?,?,?,?,1,1,1,?,0,1,?,?,1,?,1,?,?,?,1,1
686501,0,?,?,?,?,?,0,?,0,0,?,?,0,?,0,?,?,?,?,0,?,1,0,0,?,?,1,?,?,?,?,?,?,?,?,0,0
631372,?,?,?,0,1,0,?,1,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,0,?,0,1,0,?,?
715438,1,1,1,?,?,?,1,?,0,1,?,1,1,?,0,?,1,?,?,1,?,1,1,1,?,0,1,?,?,0,?,0,?,?,?,1,1
667844,0,?,0,?,?,?,0,?,?,0,?,0,?,?,1,?,0,?,?,0,?,0,0,?,?,?,0,?,?,?,?,0,?,?,?,0,?
624844,1,0,1,?,?,?,1,?,0,1,?,?,?,?,0,1,1,?,?,1,?,1,0,0,?,1,1,?,?,?,?,1,?,?,?,1,0
715568,?,?,?,0,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
704397,1,0,1,?,?,?,0,?,1,0,?,1,0,?,0,0,1,?,?,0,?,1,0,0,?,0,0,?,?,0,?,0,?,?,?,0,1
692584,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,0,1,?,?,0,?,1,1,1,?,1,0,?,?,1,?,1,?,?,?,1,1
82029,?,?,?,?,1,0,?,0,?,?,0,?,?,1,?,?,?,1,0,?,0,?,?,?,0,?,?,0,0,?,1,?,?,0,1,?,?
659947,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,?,?,0,0,0,?,0,0,?,?,1,?,0,?,?,?,0,0
709876,?,?,?,1,0,?,?,0,?,?,0,?,?,0,?,?,?,?,1,?,?,?,?,?,?,?,?,0,?,?,0,?,?,?,0,?,?
705535,0,1,1,?,?,?,1,?,0,1,?,?,0,?,0,0,0,?,?,0,?,1,1,1,?,1,1,?,?,1,?,0,?,?,?,0,?
351112,?,?,?,?,0,?,?,0,?,?,0,?,?,1,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0,0,?,?
637729,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
715114,?,?,?,0,0,1,?,1,?,?,0,?,?,0,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,0,?,0,1,0,?,?
649313,0,1,?,?,?,?,1,?,1,0,?,1,0,?,?,?,0,?,?,0,?,1,1,0,?,0,0,?,?,1,?,0,?,?,?,0,0
702045,?,?,?,1,0,0,?,1,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,1,?,?,?,1,?,?,?,?,1,0,?,?
642593,?,?,?,0,1,1,?,0,?,?,0,?,?,0,?,?,?,0,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
407303,?,?,?,0,?,?,?,1,?,?,0,?,?,0,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,0,?,?,?
686938,?,?,?,?,0,0,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,1,0,?,?
602069,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,0,?,?,?,1,?,1,?,?,?,1,1
635406,?,?,?,0,?,1,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
675992,?,?,?,1,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,?,0,?,0,?,?,1,?,?,?
693998,?,?,?,1,1,0,?,1,?,?,0,?,?,0,?,?,?,0,1,?,1,?,?,?,1,?,?,?,0,?,?,?,1,0,0,?,?
682833,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,0,1,?,?
634628,?,?,?,1,0,1,?,?,?,?,0,?,?,1,?,?,?,1,1,?,1,?,?,?,?,?,?,?,1,?,1,?,1,1,1,?,?
699821,1,0,1,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,1,0
710272,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,0,1,?,0,1,?,?,1,?,1,?,?,?,1,1
676371,0,1,0,?,?,?,1,?,0,0,?,1,1,?,?,1,1,?,?,1,?,1,0,1,?,0,0,?,?,0,?,0,?,?,?,?,1
617984,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
687865,1,1,1,?,?,?,1,?,1,0,?,0,0,?,1,1,0,?,?,1,?,0,1,1,?,1,0,?,?,1,?,1,?,?,?,1,1
716698,0,0,0,?,?,?,0,?,1,0,?,0,0,?,1,0,0,?,?,0,?,0,1,1,?,0,0,?,?,1,?,0,?,?,?,0,0
686954,0,0,0,?,?,?,0,?,0,1,?,0,0,?,0,0,0,?,?,1,?,0,?,0,?,0,0,?,?,0,?,0,?,?,?,0,0
699446,0,1,0,?,?,?,1,?,?,0,?,0,0,?,1,0,?,?,?,0,?,0,0,1,?,1,0,?,?,0,?,0,?,?,?,0,1
634633,?,?,?,0,0,1,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,?,0,?,1,?,?,0,0,?,?
272694,0,0,0,?,?,?,0,?,?,0,?,0,1,?,0,0,0,?,?,0,?,0,0,1,?,0,0,?,?,0,?,0,?,?,?,0,0
703788,?,?,?,1,0,1,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,?,?,?,0,0,?,0,?,?,1,0,?,?
31884,?,1,1,?,?,?,0,?,1,1,?,1,?,?,1,0,0,?,?,?,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,0
654819,0,0,1,?,?,?,1,?,0,1,?,0,1,?,0,1,0,?,?,0,?,0,1,1,?,1,0,?,?,1,?,0,?,?,?,1,1
677384,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,0,?,?,?
700503,1,1,1,?,?,?,1,?,1,1,?,1,1,?,0,?,1,?,?,1,?,1,?,1,?,1,1,?,?,1,?,1,?,?,?,1,1
175296,?,?,?,1,0,0,?,1,?,?,1,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,?,0,?,?,?
632599,?,?,?,?,?,?,?,?,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,1,?,?,0,?,?,1,?,0,0,0,?,?
619864,?,?,?,0,1,?,?,0,?,?,0,?,?,0,?,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,0,?,?,0,?,?,?
655102,0,0,1,?,?,?,?,?,0,?,?,0,0,?,?,0,?,?,?,?,?,0,0,0,?,0,1,?,?,0,?,?,?,?,?,?,0
636091,?,?,?,1,0,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,?,1,?,1,?,1,1,1,?,?
688535,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
633541,?,?,?,1,1,1,?,1,?,?,1,?,?,?,?,?,?,1,0,?,1,?,?,?,1,?,?,1,1,?,?,?,1,1,1,?,?
13307,?,?,?,0,0,0,?,1,?,?,0,?,?,1,?,?,?,0,0,?,?,?,?,?,?,?,?,?,1,?,0,?,0,1,0,?,?
693213,?,?,?,?,?,?,?,?,?,0,?,1,0,?,?,0,0,?,?,?,?,0,?,0,?,?,0,?,?,?,?,?,?,?,?,?,?
711090,?,?,?,?,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,1,?,?,0,1,?,?,?,0,0,0,?,?
709002,?,?,?,1,1,0,?,0,?,?,1,?,?,0,?,?,?,1,0,?,0,?,?,?,0,?,?,0,?,?,?,?,?,0,0,?,?
700913,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,?,?,1,1,1,?,?
652935,?,0,0,?,?,?,0,?,1,0,?,1,0,?,0,?,1,?,?,0,?,0,0,?,?,0,0,?,?,0,?,0,?,?,?,0,1
623725,?,0,0,?,?,?,0,?,0,?,?,0,0,?,0,?,?,?,?,0,?,0,1,0,?,?,0,?,?,0,?,0,?,?,?,0,0
706035,?,?,?,0,0,?,?,0,?,?,1,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,1,?,0,0,?,?,?
633909,1,0,1,?,?,?,0,?,0,1,?,1,1,?,1,0,1,?,?,1,?,0,1,1,?,1,1,?,?,1,?,1,?,?,?,1,0
625187,?,0,?,?,?,?,0,?,0,0,?,1,0,?,0,0,?,?,?,0,?,0,0,0,?,0,0,?,?,1,?,0,?,?,?,0,0
672115,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,0,1,?,0,?,1,?,1,?,?
699404,0,1,1,?,?,?,?,?,1,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
679504,?,?,?,?,?,1,?,0,?,?,0,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,1,?,?,0,?,0,0,?,?,?
718662,?,?,?,0,0,1,?,1,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,1,0,?,?,?,0,1,0,?,?
674006,0,0,?,?,?,?,0,?,?,0,?,0,0,?,0,0,0,?,?,0,?,1,0,?,?,0,0,?,?,1,?,0,?,?,?,0,0
697507,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?
700892,?,?,?,1,0,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,0,?,0,?,0,0,0,?,?
656962,?,?,?,0,0,0,?,0,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
720055,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,1,?,0,1,1,?,1,1,?,?,?,?,?,?,?,?,1,1
652709,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,1,?,?,?,?,?,?
679508,?,?,?,?,?,1,?,?,?,?,0,?,?,0,?,?,?,0,?,?,?,?,?,?,0,?,?,1,?,?,0,?,0,0,?,?,?
699105,?,?,?,0,0,1,?,0,?,?,?,?,?,0,?,?,?,1,0,?,0,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?
646246,?,?,?,0,0,?,?,1,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,?,0,?,?,0,0,?,0,?,0,0,?,?,?
688722,0,?,?,?,?,?,0,?,?,0,?,0,?,?,?,?,1,?,?,?,?,?,0,0,?,?,0,?,?,?,?,0,?,?,?,0,?
620674,1,1,1,?,?,?,1,?,1,1,?,0,0,?,1,1,?,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
677815,1,1,0,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
684819,?,?,?,0,?,?,?,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
622188,?,?,?,1,0,?,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,0,?,?
697717,1,1,0,?,?,?,1,?,0,1,?,?,1,?,1,0,?,?,?,0,?,1,0,1,?,1,1,?,?,1,?,1,?,?,?,0,1
713793,?,?,?,0,0,1,?,0,?,?,1,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
636679,1,0,0,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,0,?,1,1,0,?,1,1,?,?,1,?,1,?,?,?,1,0
400399,?,?,?,1,0,0,?,1,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
683376,0,?,0,?,?,?,1,?,?,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,?,0,?,?,0,?,0,?,?,?,0,0
626526,0,0,0,?,?,?,0,?,?,?,?,1,0,?,?,0,0,?,?,1,?,1,0,0,?,0,1,?,?,0,?,0,?,?,?,1,0
617947,?,?,?,0,1,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,?,0,0,?,?
677174,1,?,0,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,1,?,0,1,0,?,0,0,?,?,0,?,1,?,?,?,0,0
14040,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,0,?,1,1,1,?,?
635156,?,?,?,1,0,0,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,0,1,?,0,?,0,1,0,?,?
673295,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?
674914,0,?,0,?,?,?,0,?,?,0,?,0,0,?,0,0,0,?,?,0,?,0,0,?,?,0,0,?,?,0,?,1,?,?,?,0,0
85459,?,?,?,1,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,0,0,?,?
686473,?,?,?,?,?,1,?,1,?,?,1,?,?,0,?,?,?,1,0,?,0,?,?,?,1,?,?,1,0,?,1,?,0,1,0,?,?
617944,?,?,?,1,1,0,?,1,?,?,1,?,?,1,?,?,?,1,0,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
655902,1,0,1,?,?,?,1,?,0,1,?,0,?,?,1,1,0,?,?,0,?,1,1,1,?,1,0,?,?,1,?,1,?,?,?,1,1
693090,?,?,?,?,0,0,?,0,?,?,1,?,?,1,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,?,?,0,0,0,?,?
635562,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,1,?,?,0,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?
48162,?,?,?,1,?,1,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,?,0,0,0,?,?
673835,0,0,0,?,?,?,1,?,0,0,?,0,0,?,0,0,1,?,?,1,?,1,0,0,?,0,1,?,?,0,?,0,?,?,?,0,0
692397,0,0,0,?,?,?,0,?,1,0,?,0,0,?,1,?,0,?,?,0,?,1,0,0,?,0,0,?,?,1,?,0,?,?,?,0,0
683327,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,?,?,?,0,0,?,0,?,?,0,0,?,?
683289,?,?,?,0,?,0,?,0,?,?,1,?,?,1,?,?,?,0,?,?,?,?,?,?,1,?,?,0,0,?,1,?,?,1,0,?,?
658247,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,0,1,0,?,?
693853,1,1,1,?,?,?,1,?,1,1,?,?,1,?,1,0,?,?,?,1,?,1,0,?,?,1,1,?,?,1,?,1,?,?,?,1,1
713375,1,0,1,?,?,?,1,?,0,1,?,1,1,?,1,1,0,?,?,1,?,0,1,0,?,1,1,?,?,0,?,1,?,?,?,1,1
681967,?,?,?,1,1,1,?,1,?,?,1,?,?,?,?,?,?,1,1,?,0,?,?,?,?,?,?,1,0,?,0,?,1,1,0,?,?
156625,?,?,?,1,1,0,?,0,?,?,0,?,?,0,?,?,?,1,1,?,0,?,?,?,1,?,?,0,1,?,1,?,0,1,1,?,?
291926,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,?,?,?,1,?,1,?,?,?,1,1
621097,?,?,?,1,1,0,?,?,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,1,?,1,?,0,1,1,?,?
698393,0,0,0,?,?,?,1,?,1,0,?,?,1,?,1,0,?,?,?,1,?,1,1,0,?,0,?,?,?,0,?,1,?,?,?,0,0
400313,1,0,1,?,?,?,1,?,0,0,?,0,1,?,0,0,0,?,?,?,?,1,0,1,?,0,1,?,?,1,?,1,?,?,?,1,1
43534,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?
641105,?,?,?,0,0,0,?,1,?,?,?,?,?,0,?,?,?,?,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
650746,?,?,?,0,0,1,?,0,?,?,0,?,?,0,?,?,?,0,1,?,1,?,?,?,0,?,?,0,0,?,0,?,0,1,1,?,?
628537,?,?,?,0,0,0,?,1,?,?,?,?,?,1,?,?,?,0,0,?,1,?,?,?,1,?,?,1,1,?,1,?,0,0,0,?,?
666552,?,?,?,?,?,?,0,?,1,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?
636337,?,?,?,0,1,0,?,1,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,?,1,?,0,?,0,1,1,?,?
710835,1,0,1,?,?,?,0,?,1,1,?,0,1,?,0,0,1,?,?,1,?,1,1,1,?,1,0,?,?,0,?,0,?,?,?,0,0
627459,?,?,?,1,1,0,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
653949,?,?,?,?,?,0,?,?,?,?,1,?,?,1,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?,0,0,?,?,?
649821,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,1,?,?,?,0,?,0,?,?,0,?,?,?
652920,?,0,0,?,?,?,0,?,0,0,?,0,0,?,1,?,0,?,?,0,?,0,0,?,?,0,0,?,?,0,?,0,?,?,?,0,0
709943,1,1,1,?,?,?,1,?,0,0,?,0,0,?,0,1,0,?,?,1,?,0,0,1,?,1,0,?,?,1,?,1,?,?,?,0,1
672043,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,0,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
709858,?,?,?,1,1,1,?,1,?,?,0,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
674272,?,?,?,?,?,?,?,?,?,0,?,0,0,?,0,?,0,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,1
692384,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,1,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,0,?,?,?,0,?
102244,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
619217,0,0,0,?,?,?,0,?,?,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,0,?,?,?,?,0,?,?,?,1,1
708864,1,0,0,?,?,?,0,?,?,0,?,0,0,?,0,0,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,0,?,?,?,1,0
